,aba,agepr,amr,ancons,cataeu,coml13,coml3,cs42cj,cs42pr,dip14pr,gchauf_1,gchauf_2,gchauf_3,gchauf_4,gchauf_5,gchauf_6,gchauf_7,gchaufs_1,gchaufs_2,gchaufs_3,gchaufs_4,gchaufs_5,gmoy1,gmur,gtoit2,gtt1,gvit1,gvit1b,htl,iaat,idlog,mchof_d,mdiplo,mdiploc,mfac_eau1_d,mloy_d,mtyad,nactifs,nbh1,nbphab,nenfants,ocde10,pondmen,poste_coicop_451,poste_coicop_452,poste_coicop_453,revtot,situacj,situapr,surfhab_d,tau,tuu,zeat,part_energies_revenu
6904,2,64.0,0.0,5,111,0.0,0.0,77,72,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,1,2,2,7,121074,646.0,4,1,0.0,563.0,400,0.0,2.0,4.0,0.0,1.5,221.435732676,512.0,275.0,0.0,23680.0,5,5,78.0,10,8,1,0.0332347972973
6905,2,58.0,0.0,5,111,0.0,0.0,56,67,50,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,25.0,1,2,1,7,129350,,4,2,380.0,,400,2.0,1.0,4.0,0.0,1.5,1406.2875779,1050.0,0.0,0.0,46890.0,1,1,90.0,8,7,2,0.022392834293
6906,2,43.0,0.0,5,111,0.0,0.0,42,38,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,30.0,1,2,1,7,130550,,9,9,500.0,,403,2.0,0.0,7.0,3.0,2.8,1346.6447835,2140.0,0.0,0.0,83662.0,1,1,120.0,8,7,2,0.0255791159666
6907,2,57.0,0.0,1,111,0.0,0.0,0,47,31,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,10.0,1,2,2,3,117823,45.0,8,0,0.0,400.0,311,1.0,0.0,3.0,1.0,1.5,221.435732676,400.0,260.0,0.0,26590.0,0,1,75.0,10,8,1,0.0248213614141
6908,2,66.0,0.0,5,111,0.0,0.0,77,77,70,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,1,1,1,7,124801,,2,1,500.0,,400,0.0,4.0,4.0,0.0,1.5,1419.48428102,800.0,0.0,0.0,34761.0,5,5,90.0,8,7,2,0.0230142976324
6909,2,55.0,0.0,5,111,0.0,180.0,56,62,50,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,20.0,1,2,1,7,107228,,4,3,700.0,,400,2.0,3.0,4.0,0.0,1.5,1449.21406284,1800.0,0.0,0.0,44937.0,1,1,110.0,8,7,2,0.0400560785099
6910,2,53.0,0.0,7,111,0.0,0.0,52,52,50,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,30.0,1,2,1,9,126775,,4,4,600.0,,402,2.0,0.0,5.0,2.0,2.5,1357.34876068,1450.0,0.0,0.0,49019.0,1,1,120.0,8,7,2,0.0295803667965
6911,2,53.0,0.0,1,111,0.0,0.0,74,47,41,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,45.0,2,2,2,3,127190,,7,9,0.0,,401,1.0,3.0,4.0,1.0,2.0,208.999354727,500.0,200.0,0.0,735.0,5,1,85.0,10,8,1,0.952380952381
6912,2,50.0,0.0,7,111,0.0,0.0,85,48,50,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,30.0,1,2,1,9,130912,,4,4,1224.0,640.0,403,2.0,2.0,6.0,2.0,3.0,1300.91451548,2136.0,0.0,0.0,55150.0,6,1,110.0,8,7,2,0.0387307343608
6913,2,65.0,0.0,2,111,0.0,0.0,0,77,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,1,2,2,4,121432,556.0,1,0,0.0,320.0,110,0.0,0.0,2.0,0.0,1.0,249.40142518,265.0,0.0,0.0,27542.0,0,5,48.0,10,8,1,0.00962166872413
6914,2,42.0,0.0,4,111,0.0,0.0,55,53,50,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,25.0,1,2,1,6,120701,,4,4,224.0,,402,2.0,2.0,4.0,2.0,2.1,1382.42070907,0.0,0.0,0.0,77165.0,4,1,88.0,8,7,2,0.0
6915,2,60.0,0.0,6,111,0.0,60.0,77,75,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,1,2,1,8,112295,,6,4,597.0,,401,1.0,2.0,5.0,0.0,2.0,1416.24248475,1700.0,0.0,0.0,57493.0,6,5,90.0,8,7,2,0.0295688170734
6916,2,57.0,0.0,5,111,0.0,0.0,74,54,60,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,45.0,1,2,2,7,132543,,3,9,0.0,478.0,400,1.0,1.0,4.0,0.0,1.5,451.206202488,340.0,320.0,0.0,45681.0,5,1,85.0,10,8,1,0.0144480199645
6917,2,39.0,0.0,9,111,0.0,0.0,43,65,50,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,30.0,1,2,1,10,130353,,4,8,340.0,,402,2.0,0.0,5.0,2.0,2.1,1439.43235997,1900.0,0.0,0.0,45177.0,1,1,120.0,8,7,2,0.0420567988136
6918,2,61.0,0.0,5,111,0.0,110.0,77,77,70,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,1,2,1,7,114874,,2,4,450.0,,400,0.0,4.0,5.0,0.0,1.5,1480.63024446,1750.0,0.0,0.0,51999.0,7,5,120.0,8,7,2,0.0336544933556
6919,2,38.0,0.0,1,111,0.0,0.0,46,46,31,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,20.0,1,2,1,3,103621,,8,8,600.0,,403,2.0,0.0,5.0,3.0,2.4,1295.06898345,640.0,1400.0,0.0,52164.0,1,1,100.0,8,7,2,0.0391074304118
6920,1,70.0,100.0,4,111,0.0,0.0,0,77,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,1,2,2,6,106581,,1,0,0.0,400.0,120,0.0,4.0,5.0,0.0,1.0,349.100770592,500.0,100.0,0.0,12066.0,0,5,80.0,10,8,1,0.0497265042268
6921,2,62.0,0.0,5,111,0.0,140.0,77,78,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,1,1,1,7,131576,,2,1,500.0,,400,0.0,2.0,4.0,0.0,1.5,1419.48428102,760.0,0.0,1000.0,33504.0,6,5,100.0,8,7,2,0.0525310410697
6922,2,43.0,0.0,3,111,0.0,0.0,52,52,71,2,1,2,2,2,2,2,1,1,2,2,2,3,3,0,30.0,1,1,2,5,131708,1050.0,1,1,0.0,434.0,403,2.0,0.0,4.0,3.0,2.4,168.18410411,794.0,396.0,0.0,26055.0,1,1,70.0,10,8,1,0.0456726156208
6923,2,53.0,0.0,2,111,0.0,0.0,52,42,50,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,30.0,1,2,1,4,129703,,4,4,436.0,,400,2.0,2.0,4.0,0.0,1.5,1454.34650484,620.0,1481.0,0.0,53596.0,1,1,100.0,8,7,2,0.0392006866184
6924,2,63.0,0.0,3,111,787.0,0.0,0,77,50,2,1,2,2,2,2,2,1,1,2,2,2,0,1,0,,1,2,2,5,105704,,4,0,0.0,,120,0.0,2.0,3.0,0.0,1.0,343.525965246,0.0,0.0,0.0,11547.0,0,5,1.0,10,8,1,0.0
6925,2,45.0,0.0,1,111,0.0,150.0,42,38,41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,1,2,1,3,129725,,7,9,900.0,,401,2.0,2.0,6.0,1.0,1.8,1676.08582738,1500.0,1000.0,0.0,100191.0,1,1,170.0,8,7,2,0.0249523410286
6926,2,50.0,0.0,4,111,0.0,0.0,85,63,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,6,127249,,3,1,0.0,,402,2.0,0.0,3.0,2.0,3.1,221.982918389,660.0,900.0,0.0,40414.0,6,1,70.0,10,8,1,0.0386004849805
6927,2,60.0,0.0,1,111,0.0,60.0,77,75,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,1,2,1,2,130490,,5,3,500.0,,400,0.0,2.0,4.0,0.0,1.5,1419.48428102,2000.0,0.0,0.0,28809.0,6,5,100.0,8,7,2,0.0694227498351
6928,2,49.0,0.0,1,111,0.0,90.0,67,56,50,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,,2,1,1,3,125188,,4,2,148.0,,400,2.0,2.0,7.0,0.0,1.5,1591.76450601,748.0,0.0,5000.0,9910.0,4,1,150.0,8,7,2,0.580020181635
6929,2,31.0,0.0,4,111,0.0,0.0,0,53,50,2,2,2,1,2,2,2,1,1,2,2,2,2,1,0,30.0,1,2,2,6,106456,,4,0,0.0,,200,3.0,0.0,4.0,0.0,2.5,218.498909041,1200.0,600.0,0.0,34761.0,0,1,64.0,10,8,1,0.0517821696729
6930,2,61.0,0.0,5,111,0.0,0.0,77,23,12,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5.0,1,2,1,7,106672,,9,3,414.0,,400,1.0,2.0,6.0,0.0,1.5,1480.65911276,2489.0,0.0,0.0,71471.0,5,1,175.0,8,7,2,0.0348253137636
6931,2,44.0,0.0,9,111,0.0,1300.0,34,38,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,1,2,1,10,111740,,8,8,600.0,,402,2.0,0.0,7.0,2.0,2.1,1415.08196187,600.0,0.0,0.0,76191.0,1,1,200.0,8,7,2,0.00787494585975
6932,1,28.0,367.0,3,111,0.0,0.0,85,68,71,1,2,2,1,2,1,2,2,1,2,2,2,0,3,0,,1,2,2,5,122962,468.0,1,1,0.0,474.0,400,1.0,0.0,2.0,0.0,1.5,221.453808386,360.0,600.0,0.0,2145.0,6,1,57.0,10,8,1,0.447552447552
6933,2,50.0,0.0,1,111,0.0,115.0,55,62,50,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,30.0,1,2,1,3,114641,,4,1,324.0,,402,2.0,0.0,5.0,2.0,2.3,1451.58189987,1380.0,0.0,1870.0,45967.0,1,1,200.0,8,7,2,0.0707028955555
6934,2,37.0,0.0,9,111,0.0,0.0,54,37,31,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,20.0,1,2,1,10,111682,,8,8,390.0,,402,2.0,0.0,5.0,2.0,2.1,1415.08196187,1500.0,0.0,0.0,59213.0,1,1,130.0,8,7,2,0.0253322750072
6935,2,37.0,0.0,5,111,0.0,0.0,0,46,41,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,30.0,1,2,2,7,110433,,7,0,240.0,520.0,120,1.0,1.0,2.0,0.0,1.0,236.123016034,750.0,200.0,0.0,18000.0,0,1,36.0,10,8,1,0.0527777777778
6936,2,47.0,0.0,7,111,0.0,0.0,56,90,50,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,20.0,1,2,1,9,131687,,4,4,850.0,564.0,402,2.0,0.0,5.0,2.0,2.5,1365.75592511,2000.0,0.0,0.0,42968.0,1,1,80.0,8,7,2,0.0465462669894
6937,2,75.0,0.0,4,111,0.0,0.0,78,78,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,2,1,2,6,128261,583.0,1,1,300.0,380.0,400,0.0,1.0,3.0,0.0,1.5,209.663361429,400.0,400.0,0.0,31000.0,5,5,50.0,10,8,1,0.0258064516129
6938,1,46.0,200.0,9,111,0.0,0.0,85,62,43,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,30.0,1,2,1,10,129916,,5,4,525.0,575.0,403,1.0,0.0,5.0,4.0,3.1,1301.06508644,0.0,0.0,0.0,34216.0,6,1,110.0,8,7,2,0.0
6939,2,54.0,0.0,5,111,0.0,0.0,0,45,31,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,90.0,1,2,2,7,107849,,8,0,300.0,515.0,120,1.0,1.0,1.0,0.0,1.0,348.473847449,900.0,0.0,0.0,27000.0,0,1,22.0,10,8,1,0.0333333333333
6940,2,67.0,0.0,9,111,0.0,0.0,0,71,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,1,2,1,10,130902,,2,0,260.0,,120,0.0,3.0,5.0,0.0,1.0,1424.32499813,731.0,931.0,0.0,18696.0,0,5,110.0,8,7,2,0.0888960205392
6941,1,39.0,28.0,5,111,0.0,0.0,0,62,43,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0,20.0,1,2,2,7,109217,512.0,5,0,0.0,406.0,321,1.0,0.0,3.0,1.0,1.3,209.663361429,260.0,120.0,0.0,23295.0,0,1,50.0,10,8,1,0.0163125134149
6942,2,47.0,0.0,9,111,0.0,0.0,42,43,33,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,20.0,1,1,1,10,126785,,8,8,520.0,,403,2.0,0.0,6.0,3.0,3.0,1406.84570917,1780.0,0.0,0.0,69160.0,1,1,120.0,8,7,2,0.0257374204743
6943,1,51.0,110.0,5,111,0.0,0.0,22,47,50,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,120.0,1,2,2,7,107102,,4,5,0.0,680.0,401,2.0,0.0,4.0,1.0,1.8,206.619966,600.0,250.0,0.0,17681.0,1,1,120.0,10,8,1,0.0480742039477
6944,2,66.0,0.0,5,111,0.0,0.0,86,78,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,7,101511,,1,1,272.0,450.0,400,0.0,0.0,4.0,0.0,1.5,221.435732676,450.0,300.0,0.0,11497.0,6,5,70.0,10,8,1,0.0652344089763
6945,1,26.0,270.0,2,111,0.0,0.0,0,54,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,1,1,2,4,116719,,1,0,165.0,350.0,120,1.0,0.0,1.0,0.0,1.0,1764.45558531,0.0,0.0,0.0,12603.0,0,4,26.0,9,7,2,0.0
6946,2,56.0,0.0,6,111,0.0,0.0,55,62,50,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,75.0,1,2,2,8,112071,625.0,4,2,0.0,485.0,400,3.0,0.0,3.0,0.0,2.0,206.619966,765.0,658.0,0.0,46000.0,1,1,65.0,10,8,1,0.0309347826087
6947,2,65.0,0.0,3,111,0.0,0.0,77,52,71,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,15.0,1,2,2,5,113091,,1,1,0.0,,400,1.0,1.0,2.0,0.0,1.5,1057.05633013,265.0,194.0,0.0,28116.0,5,1,49.0,9,7,2,0.0163252240717
6948,2,40.0,0.0,5,111,0.0,0.0,0,47,41,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,30.0,1,2,2,7,108341,922.0,7,0,0.0,370.0,200,2.0,0.0,4.0,0.0,1.5,209.663361429,341.0,83.0,0.0,23589.0,0,1,60.0,10,8,1,0.0179744796303
6949,1,39.0,453.0,4,111,0.0,0.0,85,63,50,2,2,2,2,2,2,1,2,1,2,2,2,2,1,0,20.0,1,2,2,6,126162,572.0,4,1,0.0,112.0,403,1.0,0.0,4.0,3.0,2.4,248.65513465,433.0,151.0,0.0,23875.0,6,1,76.0,10,8,1,0.0244607329843
6950,2,82.0,0.0,3,111,0.0,0.0,77,75,50,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,1,1,2,5,127926,,4,1,0.0,,400,0.0,0.0,3.0,0.0,1.5,1163.59355033,360.0,2000.0,0.0,34227.0,5,5,65.0,9,7,2,0.0689514126275
6951,1,36.0,260.0,2,111,0.0,0.0,0,54,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,1,2,2,4,127386,,9,0,0.0,400.0,200,2.0,0.0,5.0,0.0,2.0,289.240838693,672.0,0.0,0.0,36560.0,0,1,90.0,10,8,1,0.0183807439825
6952,1,39.0,98.0,1,111,0.0,0.0,0,52,50,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5.0,1,2,2,3,128237,,4,0,0.0,370.0,322,1.0,0.0,4.0,2.0,1.8,218.221453882,0.0,0.0,0.0,35438.0,0,1,74.0,10,8,1,0.0
6953,1,76.0,98.0,5,111,0.0,0.0,0,78,70,2,2,2,2,2,1,2,1,2,2,2,2,0,1,0,,1,2,2,7,130736,49.0,2,0,0.0,377.0,120,0.0,2.0,2.0,0.0,1.0,1401.47153105,450.0,0.0,0.0,11051.0,0,5,35.0,9,7,2,0.0407202968057
6954,2,47.0,0.0,6,111,0.0,0.0,67,56,71,2,2,1,2,2,2,2,2,1,2,2,2,3,2,5,40.0,2,1,1,8,133684,,1,1,530.0,,402,3.0,1.0,5.0,1.0,2.5,296.472724624,530.0,900.0,0.0,12952.0,4,1,100.0,10,8,1,0.110407659049
6955,2,55.0,0.0,6,111,0.0,0.0,77,48,50,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,45.0,1,1,1,8,100897,,4,1,380.0,620.0,401,3.0,2.0,4.0,0.0,2.5,317.848646373,40.0,30.0,0.0,70601.0,6,1,76.0,10,8,1,0.0009914873727
6956,2,44.0,0.0,2,111,0.0,32.0,0,48,50,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,15.0,1,1,2,4,123412,1088.0,4,0,0.0,581.0,312,1.0,0.0,4.0,2.0,1.8,1345.55955097,600.0,0.0,0.0,29925.0,0,1,100.0,9,7,2,0.0200501253133
6957,2,37.0,0.0,1,111,0.0,75.0,21,55,31,2,2,2,2,2,1,2,2,1,2,2,2,2,2,4,2.0,1,2,1,2,133366,612.0,8,1,0.0,611.0,403,2.0,0.0,4.0,3.0,2.4,895.644248318,1220.0,0.0,0.0,24348.0,1,1,114.0,9,7,2,0.0501067849515
6958,2,59.0,0.0,2,111,0.0,0.0,52,78,50,2,2,2,2,2,1,2,2,1,1,2,2,0,2,0,,1,1,2,4,128740,480.0,4,4,0.0,316.0,402,1.0,0.0,3.0,2.0,2.3,199.062838934,240.0,750.0,0.0,9966.0,1,7,75.0,10,8,1,0.0993377483444
6959,2,40.0,0.0,1,111,0.0,0.0,56,64,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,1,2,1,3,129052,,4,1,396.0,,403,2.0,0.0,5.0,3.0,2.4,788.928137823,1570.0,0.0,0.0,41950.0,1,1,100.0,9,7,2,0.0374255065554
6960,1,50.0,307.0,3,111,0.0,0.0,0,55,41,2,2,2,2,2,1,2,1,2,2,2,2,0,1,0,,1,2,2,5,109244,627.0,7,0,450.0,454.0,120,1.0,1.0,3.0,0.0,1.0,236.123016034,480.0,0.0,0.0,425.0,0,4,58.0,10,8,1,1.12941176471
6961,2,71.0,0.0,1,111,0.0,100.0,77,75,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,1,2,1,3,100598,,1,3,270.0,,400,0.0,1.0,4.0,0.0,1.5,864.301334527,550.0,0.0,1700.0,46452.0,5,5,80.0,9,7,2,0.0484370963575
6962,1,64.0,268.0,2,111,0.0,0.0,0,86,71,2,2,2,1,2,2,2,1,2,2,2,2,0,3,0,,1,2,2,4,121483,,1,0,0.0,518.0,321,1.0,12.0,5.0,0.0,2.0,218.221453882,700.0,0.0,0.0,4760.0,0,6,100.0,10,8,1,0.147058823529
6963,2,54.0,0.0,3,111,0.0,0.0,0,63,50,2,2,2,2,2,1,2,2,1,2,2,2,0,1,0,,1,2,4,5,102719,1079.0,4,0,0.0,430.0,312,2.0,0.0,4.0,1.0,2.0,222.596262025,650.0,400.0,0.0,21506.0,0,1,70.0,10,8,1,0.0488235841161
6964,1,22.0,134.0,5,111,0.0,0.0,0,55,50,2,2,2,1,2,2,2,2,1,2,2,2,0,1,0,,1,1,2,7,127884,,4,0,0.0,264.0,120,1.0,0.0,2.0,0.0,1.0,359.471361545,320.0,770.0,0.0,15659.0,0,4,70.0,9,7,2,0.0696085318347
6965,2,58.0,0.0,1,111,0.0,0.0,56,75,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,3,104948,2100.0,3,1,550.0,512.0,402,3.0,2.0,5.0,0.0,2.5,215.463600853,600.0,340.0,0.0,18399.0,4,5,110.0,10,8,1,0.0510897331377
6966,2,40.0,0.0,2,111,0.0,0.0,56,47,71,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,90.0,2,2,2,4,131964,650.0,1,3,0.0,355.0,402,3.0,0.0,3.0,2.0,2.6,168.18410411,450.0,342.0,0.0,25247.0,1,1,68.0,10,8,1,0.03137006377
6967,2,55.0,0.0,3,111,0.0,0.0,0,45,30,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0,40.0,1,2,2,5,102705,990.0,8,0,0.0,400.0,321,1.0,0.0,4.0,1.0,1.5,295.844999048,313.0,350.0,0.0,33991.0,0,1,75.0,10,8,1,0.0195051631314
6968,1,70.0,115.0,1,111,0.0,276.0,0,77,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,2,103877,65.0,1,0,0.0,395.0,120,0.0,9.0,3.0,0.0,1.0,1383.45526497,450.0,0.0,0.0,10648.0,0,5,65.0,9,7,2,0.0422614575507
6969,2,32.0,0.0,3,111,0.0,0.0,0,54,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,1,2,2,5,102707,,3,0,0.0,550.0,321,1.0,0.0,3.0,1.0,1.3,221.435732676,450.0,400.0,0.0,11760.0,0,4,60.0,10,8,1,0.0722789115646
6970,2,60.0,0.0,2,111,0.0,0.0,77,42,60,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,30.0,1,2,2,4,117652,1008.0,3,1,0.0,380.0,400,1.0,3.0,4.0,0.0,1.5,221.435732676,341.0,290.0,0.0,46209.0,5,1,73.0,10,8,1,0.0136553485252
6971,2,49.0,0.0,2,111,1100.0,0.0,77,67,71,2,1,2,2,2,2,2,2,1,1,2,2,2,2,0,13.0,1,2,2,4,120770,1130.0,1,4,0.0,382.0,401,1.0,2.0,4.0,1.0,2.0,218.221453882,0.0,0.0,0.0,40852.0,7,1,62.0,10,8,1,0.0
6972,2,67.0,0.0,4,111,0.0,0.0,0,77,70,2,2,2,2,2,1,2,1,1,2,2,2,0,1,0,,1,2,2,6,116014,1000.0,2,0,100.0,408.0,120,0.0,3.0,4.0,0.0,1.0,249.381068304,170.0,80.0,0.0,16965.0,0,5,81.0,10,8,1,0.0147362216328
6973,2,40.0,0.0,2,111,0.0,0.0,0,37,31,2,2,2,2,2,1,2,1,2,1,2,2,3,1,0,90.0,1,2,2,4,130983,324.0,8,0,0.0,440.0,321,1.0,0.0,3.0,1.0,1.3,209.663361429,220.0,420.0,0.0,26049.0,0,1,58.0,10,8,1,0.0245690813467
6974,2,25.0,0.0,7,111,0.0,0.0,55,62,71,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,15.0,1,2,2,9,133210,,1,4,0.0,430.0,401,2.0,0.0,4.0,1.0,1.8,1138.2497958,500.0,650.0,0.0,35742.0,4,1,85.0,9,7,2,0.032175032175
6975,2,59.0,0.0,2,111,0.0,0.0,90,63,50,2,2,2,1,2,2,2,2,1,2,2,2,2,3,0,30.0,1,2,2,4,114063,,4,2,250.0,570.0,400,2.0,1.0,3.0,0.0,1.5,1333.04017411,250.0,730.0,0.0,22961.0,4,1,75.0,9,7,2,0.0426810678977
6976,2,63.0,0.0,3,111,0.0,0.0,77,75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2,2,2,5,110930,,9,6,0.0,,400,0.0,3.0,5.0,0.0,1.5,217.899615858,0.0,0.0,0.0,42202.0,6,5,90.0,10,8,1,0.0
6977,1,40.0,101.0,2,111,0.0,0.0,63,52,50,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,60.0,1,2,2,4,123275,1900.0,4,8,0.0,334.0,401,2.0,0.0,3.0,1.0,2.0,218.221453882,383.0,376.0,0.0,17346.0,1,1,55.0,10,8,1,0.0437564856451
6978,2,28.0,0.0,1,111,0.0,0.0,65,46,41,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,30.0,1,2,2,3,115652,265.0,7,4,0.0,325.0,400,2.0,0.0,3.0,0.0,1.5,280.116746347,200.0,227.0,0.0,43553.0,1,1,52.0,10,8,1,0.00980414667187
6979,1,41.0,540.0,2,111,0.0,0.0,48,43,20,2,2,2,1,2,1,2,1,2,1,2,2,1,3,0,15.0,2,1,2,4,104437,960.0,9,8,0.0,536.0,403,2.0,0.0,5.0,6.0,3.9,293.585702938,2000.0,240.0,0.0,53088.0,1,1,107.0,10,8,1,0.042194092827
6980,1,37.0,33.0,1,111,0.0,0.0,0,54,42,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,40.0,1,2,2,3,101169,,6,0,0.0,223.0,120,1.0,0.0,3.0,0.0,1.0,325.59277496,191.0,550.0,0.0,16511.0,0,1,70.0,9,7,2,0.0448791714614
6981,2,82.0,0.0,2,111,0.0,0.0,0,77,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,1,2,2,4,115610,213.0,8,0,0.0,352.0,120,0.0,3.0,3.0,0.0,1.0,236.123016034,516.0,372.0,0.0,32222.0,0,5,60.0,10,8,1,0.0275588107504
6982,2,54.0,0.0,2,111,0.0,0.0,0,56,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,4,132712,1092.0,3,0,0.0,400.0,120,1.0,1.0,3.0,0.0,1.0,271.30336526,290.0,180.0,0.0,19402.0,0,1,58.0,10,8,1,0.0242243067725
6983,2,32.0,0.0,5,111,0.0,0.0,52,67,41,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,25.0,1,2,1,7,107205,,7,7,368.0,650.0,401,2.0,0.0,4.0,1.0,1.8,944.17604808,1900.0,0.0,0.0,48906.0,1,1,100.0,9,7,2,0.03885003885
6984,2,64.0,0.0,5,111,0.0,0.0,0,56,71,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,15.0,1,2,1,7,121272,,1,0,260.0,,120,1.0,2.0,5.0,0.0,1.0,831.009543972,330.0,1100.0,0.0,17070.0,0,1,85.0,9,7,2,0.0837727006444
6985,2,33.0,0.0,9,111,0.0,60.0,54,62,42,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,15.0,1,2,1,10,117987,,6,8,250.0,,402,2.0,0.0,5.0,2.0,2.1,823.907218752,1600.0,0.0,0.0,53862.0,1,1,135.0,9,7,2,0.0297055437971
6986,1,33.0,69.0,9,111,0.0,0.0,0,46,31,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,45.0,1,2,1,10,110943,,8,0,130.0,,321,1.0,0.0,4.0,1.0,1.3,832.145390886,280.0,984.0,0.0,25656.0,0,1,90.0,9,7,2,0.0492672279389
6987,2,41.0,0.0,9,111,0.0,0.0,46,34,20,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,60.0,1,2,1,10,121714,,9,4,270.0,,402,2.0,0.0,6.0,2.0,2.1,804.12951852,1500.0,0.0,0.0,55143.0,4,1,92.0,9,7,2,0.0272020020674
6988,1,58.0,420.0,1,111,0.0,0.0,0,85,70,2,2,2,2,2,1,2,2,2,2,2,1,0,4,0,,1,1,2,3,131645,1044.0,2,0,0.0,560.0,322,2.0,4.0,5.0,0.0,2.0,212.571493016,690.0,130.0,0.0,5185.0,0,6,95.0,10,8,1,0.158148505304
6989,2,88.0,0.0,2,111,0.0,0.0,0,77,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,4,109156,49.0,1,0,0.0,330.0,120,0.0,4.0,2.0,0.0,1.0,369.085836992,150.0,233.0,0.0,17082.0,0,5,38.0,9,7,2,0.0224212621473
6990,2,33.0,0.0,2,111,250.0,0.0,0,62,43,2,2,2,1,2,2,2,2,1,2,2,2,2,2,0,25.0,1,2,2,4,121330,334.0,5,0,0.0,330.0,110,1.0,0.0,2.0,0.0,1.0,324.848135532,0.0,0.0,0.0,25881.0,0,1,42.0,9,7,2,0.0
6991,1,27.0,63.0,1,111,0.0,0.0,0,52,41,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,45.0,1,2,2,3,132211,,7,0,120.0,238.0,110,1.0,0.0,3.0,0.0,1.0,315.386762918,0.0,0.0,0.0,11278.0,0,1,40.0,9,7,2,0.0
