,ident_men,pondmen,agepr,cataeu,chomage,cs42pr,nactifs,nactoccup,npers,ocde10,prest_precarite_hand,prest_precarite_rsa,prest_precarite_vieil,retraites,rev_valeurs_mobilieres_bruts,rev_etranger,rev_disponible,ppa,salaires,stalog,tau,tuu,typmen,donation_class_1
9644,13560,1789.032798459815,45.0,400,0.0,54,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15992.675,1370.0,23190.0,2,0,0.0,4,2.0
9645,13561,1081.1147472561447,66.0,112,0.0,56,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,26602.2,0.0,27400.0,1,10,3.0,3,1.0
9646,13562,2688.1808932065255,49.0,112,1870.0,46,3,2.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,64930.35,2740.0,56180.0,1,4,0.0,4,3.0
9647,13565,1835.144047029968,57.0,211,0.0,43,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,52527.2,0.0,26270.0,1,1,3.0,3,2.0
9648,13566,1720.0227107620835,58.0,111,0.0,38,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,35913.3,0.0,38150.0,2,8,7.0,2,1.0
9649,13567,1332.269725190608,72.0,120,0.0,75,0.0,0.0,2.0,1.5,0.0,0.0,0.0,27700.0,0.0,0.0,26605.3,0.0,0.0,1,0,3.0,3,0.0
9650,13569,1330.849149909278,56.0,112,0.0,56,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12155.0,0.0,12120.0,3,10,0.0,1,1.0
9651,13572,6106.629756960473,28.0,111,0.0,54,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21775.75,0.0,22660.0,3,10,8.0,1,1.0
9652,13573,705.2915069272296,44.0,111,0.0,52,1.0,1.0,5.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,48914.05,0.0,28380.0,2,10,8.0,2,1.0
9653,13574,3584.513591750321,29.0,111,0.0,31,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28438.6,0.0,0.0,3,9,7.0,1,1.0
9654,13576,730.3338071513846,55.0,111,0.0,67,1.0,0.0,3.0,1.8,0.0,7490.0,0.0,0.0,0.0,0.0,13426.0,0.0,0.0,3,5,4.0,2,1.0
9655,13577,1121.8083638185378,45.0,111,6720.0,84,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10377.8,0.0,2400.0,3,8,7.0,1,0.0
9656,13578,2034.8865963630312,59.0,111,0.0,45,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,62874.65,0.0,73340.0,1,10,8.0,3,2.0
9657,13580,4896.166682606007,29.0,111,0.0,43,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20617.35,0.0,22350.0,3,9,7.0,1,1.0
9658,13581,2075.981272103931,70.0,300,0.0,75,0.0,0.0,2.0,1.5,0.0,0.0,0.0,29290.0,102.0,0.0,28299.95,0.0,0.0,1,0,0.0,3,0.0
9659,13582,1883.2039104569365,66.0,112,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,610.0,8290.0,763.0,0.0,9752.5,0.0,0.0,1,9,2.0,1,0.0
9660,13583,3302.5815669901185,49.0,111,0.0,55,1.0,0.0,1.0,1.0,0.0,5820.0,0.0,0.0,0.0,0.0,8964.0,0.0,0.0,3,8,7.0,1,1.0
9661,13584,1182.785044051917,30.0,221,0.0,85,0.0,0.0,3.0,1.6,0.0,5490.0,0.0,0.0,0.0,0.0,16236.0,0.0,0.0,3,1,2.0,2,0.0
9662,13585,1591.0487679083421,53.0,112,0.0,46,2.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50758.18573868277,0.0,51620.0,1,10,4.0,4,2.0
9663,13586,2754.124391770152,81.0,111,0.0,74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,48010.0,0.0,0.0,45183.75,0.0,0.0,1,8,6.0,1,0.0
9664,13587,3183.0552602776065,23.0,211,1890.0,42,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14154.65,1500.0,11050.0,3,1,2.0,1,1.0
9665,13588,13207.053646243194,56.0,221,0.0,52,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42834.3,0.0,45950.0,1,1,3.0,4,2.0
9666,13589,2297.825259764484,46.0,111,2450.0,33,2.0,2.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,63855.75,0.0,66530.0,3,9,7.0,4,2.0
9667,13590,3070.806286245945,83.0,111,0.0,72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,43020.0,0.0,0.0,44688.5,0.0,0.0,1,8,7.0,1,0.0
9668,13591,2585.9926282740744,85.0,211,0.0,78,0.0,0.0,2.0,1.5,0.0,0.0,0.0,26050.0,0.0,0.0,25428.6,0.0,0.0,1,1,3.0,3,0.0
9669,13592,2074.0300082939507,76.0,111,0.0,78,0.0,0.0,2.0,1.5,0.0,0.0,0.0,24630.0,0.0,0.0,24084.0,0.0,0.0,1,9,7.0,3,0.0
9670,13593,1686.8000592235026,51.0,120,0.0,62,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51981.6,0.0,56620.0,1,0,0.0,4,2.0
9671,13594,4283.419458197052,21.0,111,0.0,56,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.0,0.0,6650.0,3,9,7.0,1,1.0
9672,13595,2918.354122953596,49.0,111,0.0,21,2.0,1.0,4.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,48134.05,450.0,6430.0,2,6,5.0,4,2.0
9673,13596,3127.4407210749614,57.0,111,0.0,56,2.0,2.0,3.0,2.0,0.0,0.0,0.0,11270.0,0.0,0.0,69735.85,0.0,62790.0,3,9,7.0,4,2.0
9674,13598,3392.0887741771094,38.0,112,0.0,42,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24333.0,0.0,24640.0,2,9,0.0,1,1.0
9675,13600,2002.9716102273599,49.0,111,0.0,34,2.0,2.0,4.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,72968.05,0.0,79820.0,2,9,7.0,4,2.0
9676,13602,573.4106691072999,47.0,112,0.0,42,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,31663.1,0.0,30420.0,1,10,0.0,2,1.0
9677,13603,2203.8790668626484,67.0,221,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17340.0,0.0,0.0,17075.75,0.0,0.0,1,1,2.0,1,0.0
9678,13604,1646.009432378277,76.0,111,0.0,86,0.0,0.0,2.0,1.5,0.0,0.0,0.0,57050.0,0.0,0.0,48901.72528833128,0.0,0.0,1,9,7.0,3,0.0
9679,13605,3363.441427580399,80.0,111,0.0,75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32230.0,0.0,0.0,28158.0,0.0,0.0,3,9,7.0,1,0.0
9680,13606,2771.5735481281326,52.0,111,0.0,62,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26876.75,0.0,29130.0,3,4,4.0,1,1.0
9681,13608,1761.6765814905484,65.0,112,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,48850.0,0.0,0.0,44187.9,0.0,0.0,1,7,0.0,3,0.0
9682,13610,2245.9109733888445,36.0,112,13890.0,63,2.0,1.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,33522.75,0.0,18420.0,2,5,0.0,4,2.0
9683,13611,1533.357771540625,62.0,112,0.0,77,0.0,0.0,2.0,1.5,0.0,0.0,0.0,23710.0,0.0,0.0,23568.25,0.0,0.0,1,8,0.0,3,0.0
9684,13612,3141.5644299600494,35.0,111,0.0,38,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42351.55,0.0,48740.0,2,10,8.0,1,1.0
9685,13614,587.3899696631195,50.0,111,950.0,56,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8893.25,0.0,5640.0,3,9,7.0,1,1.0
9686,13616,3840.3264541829267,79.0,111,0.0,75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10810.0,0.0,0.0,12244.5,0.0,0.0,1,10,8.0,1,0.0
9687,13617,2179.893042712193,74.0,112,0.0,72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15300.0,0.0,0.0,14856.2,0.0,0.0,1,8,1.0,1,0.0
9688,13618,869.632775844794,39.0,112,0.0,56,1.0,1.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,6077.049999999999,200.0,60.0,2,9,3.0,2,1.0
9689,13620,1225.543407298019,82.0,112,0.0,75,0.0,0.0,2.0,1.5,9720.0,0.0,0.0,21830.0,0.0,0.0,29270.95,0.0,0.0,1,10,3.0,2,0.0
9690,13622,2090.308864668283,60.0,221,0.0,31,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38933.6,0.0,0.0,1,1,2.0,1,1.0
9691,13624,1105.5072134089512,24.0,111,0.0,54,1.0,1.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,29513.5,980.0,16250.0,3,6,4.0,2,1.0
9692,13625,729.7956315183172,36.0,111,0.0,43,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,21312.1,900.0,17840.0,3,9,7.0,2,1.0
9693,13626,2434.445638818711,43.0,400,0.0,62,2.0,2.0,4.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,49066.05,0.0,49290.0,2,0,0.0,4,2.0
9694,13628,555.1000017645476,35.0,400,0.0,52,1.0,1.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,23077.0,1930.0,19470.0,3,0,0.0,2,1.0
9695,13629,2135.1765915529554,42.0,111,0.0,46,2.0,2.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,60946.9,0.0,63030.0,1,7,5.0,4,2.0
9696,13630,1915.1280543702496,71.0,221,0.0,72,0.0,0.0,2.0,1.5,0.0,0.0,0.0,24940.0,0.0,0.0,29400.6,0.0,0.0,3,1,2.0,3,0.0
9697,13631,1957.1254307528686,39.0,111,0.0,38,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,49638.95,0.0,53150.0,2,9,7.0,4,2.0
9698,13632,1749.646286236274,65.0,111,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,56340.0,0.0,0.0,50246.2,0.0,0.0,1,6,5.0,3,0.0
9699,13634,2627.9796865562025,32.0,400,0.0,62,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,41482.4,0.0,39220.0,2,0,1.0,4,2.0
9700,13635,2285.4490630991654,34.0,112,0.0,37,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,53211.5,0.0,54530.0,1,10,2.0,4,2.0
9701,13636,2693.1443679290437,50.0,120,110.0,52,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13641.3,2740.0,8050.0,3,0,1.0,1,1.0
9702,13637,1896.4532960021854,51.0,111,0.0,37,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,36532.3,0.0,38710.0,2,8,6.0,2,1.0
9703,13638,1192.2708402387902,58.0,111,0.0,77,1.0,1.0,5.0,3.0,0.0,0.0,0.0,33980.0,0.0,0.0,64001.5,0.0,28380.0,1,9,7.0,5,1.0
9704,13640,824.6726244769511,40.0,112,0.0,54,1.0,1.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,24895.75,0.0,20300.0,2,8,3.0,2,1.0
9705,13642,2307.617412638099,57.0,111,0.0,67,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1525.0,0.0,20945.8,0.0,20470.0,3,8,6.0,1,1.0
9706,13643,5714.442679555544,56.0,111,0.0,47,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,30406.95,0.0,28900.0,1,8,7.0,3,1.0
9707,13644,463.9972830905568,36.0,111,5960.0,56,1.0,1.0,5.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,38847.0,1160.0,4510.0,3,10,8.0,2,1.0
9708,13647,2678.458175933978,62.0,111,0.0,78,1.0,1.0,3.0,2.0,0.0,0.0,0.0,37530.0,0.0,0.0,50611.1,0.0,13850.0,3,6,5.0,4,1.0
9709,13648,4173.801166592862,26.0,111,0.0,34,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19888.0,0.0,15880.0,3,9,7.0,1,1.0
9710,13649,654.1283615962707,47.0,221,0.0,62,1.0,1.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,30189.25,0.0,21930.0,3,1,2.0,2,1.0
9711,13650,2361.215102746064,28.0,120,1910.0,47,1.0,1.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,26992.05,0.0,17850.0,3,0,1.0,4,1.0
9712,13651,2380.955891680948,41.0,112,0.0,46,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,50768.6,0.0,52590.0,2,8,1.0,3,2.0
9713,13652,1682.2821003333092,56.0,111,0.0,46,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,561.0,0.0,48844.63481558737,0.0,50530.0,1,9,7.0,3,2.0
9714,13653,2247.5459904709155,41.0,111,17370.0,52,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,35367.25,0.0,20480.0,1,6,4.0,3,1.0
9715,13654,2111.1233991671147,27.0,112,10000.0,68,1.0,1.0,5.0,2.4,0.0,410.0,0.0,0.0,0.0,0.0,28584.45,160.0,7270.0,3,9,3.0,4,1.0
9716,13656,2350.5000862505453,49.0,400,0.0,55,2.0,2.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,32836.188627097756,0.0,21850.0,5,0,0.0,4,2.0
9717,13657,2420.7322115927645,58.0,111,0.0,77,1.0,1.0,2.0,1.5,0.0,0.0,0.0,17840.0,0.0,0.0,26202.15,0.0,13270.0,1,4,3.0,3,1.0
9718,13658,2087.2186414569533,41.0,111,0.0,38,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,64733.45,0.0,66050.0,2,9,7.0,4,2.0
9719,13659,2266.3264385574444,81.0,112,0.0,86,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14460.0,0.0,0.0,13869.65,0.0,0.0,1,8,0.0,1,0.0
9720,13660,2561.9991110518,67.0,112,0.0,46,2.0,2.0,2.0,1.5,0.0,0.0,0.0,40480.0,0.0,0.0,39050.2,0.0,1410.0,1,9,1.0,3,2.0
9721,13661,1877.717347068447,62.0,112,800.0,77,1.0,0.0,2.0,1.5,0.0,0.0,0.0,19640.0,103.0,0.0,21491.5,0.0,1200.0,1,10,0.0,3,1.0
9722,13662,3726.445268648413,36.0,111,0.0,37,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33904.65,0.0,39640.0,2,10,8.0,1,1.0
9723,13663,3488.429101776137,79.0,111,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20010.0,0.0,0.0,19724.0,0.0,0.0,3,8,6.0,1,0.0
9724,13666,5491.651234601228,28.0,111,13280.0,34,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,16547.45,0.0,3920.0,1,10,8.0,3,1.0
9725,13667,5620.505263043857,56.0,111,6890.0,63,2.0,2.0,5.0,3.0,9720.0,2900.0,0.0,10640.0,0.0,0.0,52924.3,2640.0,20320.0,3,8,6.0,5,2.0
9726,13668,2459.841014912071,62.0,112,0.0,78,1.0,1.0,2.0,1.5,0.0,0.0,0.0,28720.0,0.0,0.0,55257.45,0.0,32340.0,1,6,0.0,3,1.0
9727,13669,2814.122961090538,19.0,111,0.0,84,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4045.0,0.0,1920.0,3,9,7.0,1,0.0
9728,13670,1368.4342074782526,66.0,211,0.0,77,0.0,0.0,2.0,1.5,0.0,0.0,0.0,31320.0,0.0,0.0,30503.3,0.0,0.0,1,2,3.0,3,0.0
9729,13671,3715.955760865202,54.0,111,0.0,78,1.0,1.0,2.0,1.5,15790.0,0.0,0.0,0.0,0.0,0.0,26312.0,0.0,7450.0,3,5,4.0,2,1.0
9730,13672,3794.2487710333185,27.0,112,2570.0,42,2.0,1.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,27328.5,0.0,17520.0,2,8,1.0,4,2.0
9731,13673,2469.5814462661288,37.0,111,2020.0,46,2.0,1.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,32029.55,0.0,26360.0,3,4,4.0,4,2.0
9732,13674,2509.029339253388,48.0,111,0.0,52,2.0,1.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,24530.55,0.0,24530.0,3,10,8.0,4,2.0
9733,13675,2774.1223931755108,30.0,211,0.0,48,1.0,1.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,26386.4,2020.0,21960.0,3,1,3.0,2,1.0
9734,13678,1176.9514680819934,43.0,112,0.0,46,1.0,1.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,28380.85,0.0,28510.0,3,10,4.0,2,1.0
9735,13681,2248.235462590958,67.0,111,0.0,75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21180.0,0.0,0.0,21143.45,0.0,0.0,2,9,7.0,1,0.0
9736,13682,2882.1713657192313,43.0,111,17640.0,37,1.0,0.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,18202.6,0.0,0.0,2,8,6.0,2,1.0
9737,13683,2674.6184272373002,49.0,111,0.0,63,2.0,2.0,5.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,34128.85,50.0,32100.0,2,9,7.0,4,2.0
9738,13684,564.7858314148876,41.0,111,3560.0,64,1.0,0.0,2.0,1.5,0.0,3290.0,0.0,0.0,0.0,0.0,10988.75,0.0,1200.0,3,5,4.0,2,1.0
9739,13685,2386.3570451693945,70.0,111,0.0,74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32570.0,0.0,0.0,31590.95,0.0,0.0,3,10,8.0,1,0.0
9740,13687,2334.0979459987816,60.0,112,0.0,78,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20260.0,0.0,0.0,20003.0,0.0,0.0,5,8,0.0,1,0.0
9741,13689,4297.61356560562,55.0,111,0.0,31,2.0,2.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,79412.4,0.0,113840.0,1,8,6.0,4,2.0
9742,13690,819.9727008213373,35.0,111,0.0,68,1.0,0.0,3.0,1.6,0.0,6040.0,0.0,0.0,0.0,0.0,16273.05,0.0,0.0,3,8,7.0,2,1.0
9743,13691,1385.324234125755,67.0,112,0.0,75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18710.0,410.0,0.0,19492.95,0.0,0.0,1,8,2.0,1,0.0
9744,13693,2663.5468838824477,29.0,120,0.0,63,2.0,1.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,26095.7,1020.0,21030.0,3,0,0.0,4,2.0
9745,13694,3173.0511260269554,58.0,300,0.0,75,0.0,0.0,2.0,1.5,0.0,0.0,0.0,30850.0,881.0,0.0,30347.55,0.0,0.0,1,0,0.0,3,0.0
9746,13695,3478.97713440102,73.0,111,0.0,74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,44800.0,11627.0,0.0,57684.789262349484,0.0,0.0,1,8,7.0,1,0.0
9747,13696,1616.6284609899485,63.0,211,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,28070.0,471.0,0.0,42620.05,0.0,0.0,1,4,4.0,3,0.0
9748,13702,3611.2098656069998,72.0,111,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19530.0,0.0,0.0,19039.35,0.0,0.0,1,8,6.0,1,0.0
9749,13703,2373.925631986176,50.0,111,24250.0,85,2.0,2.0,4.0,2.3,0.0,0.0,0.0,0.0,3091.0,0.0,72491.5,0.0,57540.0,2,10,8.0,4,2.0
9750,13705,2887.9200616463513,34.0,111,9460.0,43,1.0,0.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,21407.85,590.0,3930.0,3,7,5.0,4,1.0
9751,13708,3073.716728262276,39.0,112,0.0,56,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12667.3,2410.0,9280.0,3,8,3.0,1,1.0
9752,13712,1693.925124685004,72.0,111,0.0,78,0.0,0.0,2.0,1.5,0.0,0.0,0.0,31800.0,0.0,0.0,31164.3,0.0,0.0,3,6,5.0,3,0.0
9753,13713,1097.6006710534566,49.0,111,0.0,85,0.0,0.0,4.0,2.1,0.0,2960.0,0.0,0.0,0.0,0.0,14054.0,0.0,0.0,3,8,7.0,2,0.0
9754,13714,3067.7573561570866,40.0,111,0.0,46,2.0,2.0,4.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,65756.05,0.0,59630.0,1,10,8.0,4,2.0
9755,13715,2631.0902166843844,37.0,111,0.0,33,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,50692.15,0.0,57140.0,2,9,7.0,3,2.0
9756,13716,3787.67641267602,30.0,111,0.0,37,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36372.55,0.0,42700.0,2,10,8.0,1,1.0
9757,13717,1316.2674995483915,52.0,111,0.0,37,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,71665.5,0.0,81970.0,2,8,7.0,4,2.0
9758,13718,2114.1705089091984,73.0,120,0.0,72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16980.0,411.0,0.0,17293.05,0.0,0.0,5,0,0.0,1,0.0
9759,13719,2323.7762382924743,84.0,111,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18470.0,0.0,0.0,17510.35,0.0,0.0,1,8,7.0,1,0.0
9760,13720,1622.6703267795772,68.0,120,0.0,75,1.0,0.0,2.0,1.5,0.0,0.0,0.0,47040.0,328.0,0.0,43123.2,0.0,0.0,1,0,0.0,3,1.0
9761,13721,1946.5197925520508,55.0,111,0.0,54,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17372.45,0.0,18800.0,1,8,7.0,1,1.0
9762,13722,2527.4655320819875,79.0,111,0.0,74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19730.0,11.0,0.0,18638.35,0.0,0.0,1,9,7.0,1,0.0
9763,13723,6016.58988753002,84.0,111,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23830.0,0.0,0.0,22022.9,0.0,0.0,1,9,7.0,1,0.0
9764,13725,2831.912092722013,69.0,112,0.0,75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,28400.0,0.0,0.0,24814.55,0.0,0.0,1,8,1.0,1,0.0
9765,13726,1874.684459265648,50.0,120,0.0,43,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,44073.95,0.0,26410.0,2,0,1.0,4,2.0
9766,13728,4379.270376423364,55.0,221,0.0,52,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17672.55,180.0,18190.0,3,1,2.0,1,1.0
9767,13731,2555.7265476511343,70.0,111,0.0,74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,25120.0,0.0,0.0,23707.35,0.0,0.0,1,9,7.0,1,0.0
9768,13733,2130.7502801861556,47.0,111,50.0,63,2.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,25421.0,0.0,27620.0,2,9,7.0,3,2.0
9769,13734,1935.087565226309,41.0,111,0.0,42,2.0,2.0,4.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,44885.7,0.0,44570.0,2,8,7.0,4,2.0
9770,13735,1711.6287708689254,35.0,400,0.0,63,2.0,1.0,6.0,3.1,9700.0,0.0,0.0,0.0,0.0,0.0,35296.25,0.0,24440.0,3,0,0.0,4,2.0
9771,13737,2334.832685220392,55.0,111,110.0,43,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53418.65,0.0,48450.0,1,8,6.0,4,2.0
9772,13738,2356.1338927792667,39.0,111,0.0,52,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,22746.95,620.0,17270.0,3,8,7.0,2,1.0
9773,13739,2165.589627389012,47.0,300,840.0,52,2.0,2.0,4.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,40237.8,0.0,37500.0,2,0,1.0,4,2.0
9774,13741,1878.4099049956521,73.0,300,0.0,78,0.0,0.0,2.0,1.5,0.0,0.0,0.0,27120.0,0.0,0.0,26157.45,0.0,0.0,1,0,0.0,3,0.0
9775,13742,4857.355096566322,37.0,112,0.0,64,1.0,1.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,25216.25,0.0,19230.0,2,8,0.0,2,1.0
9776,13743,1457.9152172688905,49.0,111,0.0,62,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15533.2,0.0,17130.0,3,4,3.0,1,1.0
9777,13744,1857.1672224371403,63.0,112,0.0,72,0.0,0.0,2.0,1.5,0.0,0.0,0.0,30470.0,256.0,0.0,37978.85,0.0,0.0,1,10,0.0,3,0.0
9778,13745,1888.98094567913,70.0,111,0.0,77,0.0,0.0,2.0,1.5,0.0,0.0,0.0,19390.0,0.0,0.0,20109.05,0.0,0.0,1,8,7.0,3,0.0
9779,13746,2324.794323451635,35.0,112,0.0,69,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20054.4,0.0,21010.0,3,8,0.0,1,1.0
9780,13747,1994.522870554317,58.0,111,0.0,54,1.0,1.0,2.0,1.5,0.0,0.0,0.0,14780.0,0.0,0.0,30809.9,0.0,18710.0,3,8,6.0,3,1.0
9781,13748,590.5857245355346,45.0,111,0.0,52,1.0,1.0,3.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,35859.8,0.0,16600.0,3,9,7.0,2,1.0
9782,13750,3371.6437221302913,55.0,111,3430.0,75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,37180.0,0.0,0.0,41827.05,0.0,5930.0,1,8,7.0,1,0.0
9783,13751,2300.3936639627964,48.0,111,0.0,37,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,45028.05,0.0,50150.0,1,9,7.0,4,2.0
9784,13754,1157.1425131562366,68.0,111,0.0,78,1.0,1.0,2.0,1.5,0.0,0.0,0.0,21740.0,0.0,0.0,35328.7,0.0,7080.0,1,9,7.0,3,1.0
9785,13755,1927.6534807239823,69.0,300,0.0,77,0.0,0.0,2.0,1.5,0.0,0.0,0.0,35380.0,0.0,0.0,33702.75,0.0,720.0,1,0,0.0,3,0.0
9786,13756,3374.9408532500393,24.0,111,0.0,47,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,970.0,0.0,40090.3,0.0,35820.0,3,8,6.0,3,2.0
9787,13757,1924.3688213822054,62.0,111,0.0,72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15140.0,0.0,0.0,21915.0,0.0,0.0,1,8,7.0,1,0.0
9788,13758,2134.7104594635694,51.0,112,0.0,37,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,61327.25,0.0,68950.0,2,9,0.0,4,2.0
