,ident_men,ocde10,vag,typmen,revtot,fumeur,p1,p10,p11,p12,p2,p3,p4,p5,p6,p7,p8,p9,depenses_reelles,temps,mois,mois2,w1,w10,w11,w12,w2,w3,w4,w5,w6,w7,w8,w9
46655,3355.0,1.5,19.0,3.0,20635.0,0.0,114.281378654,115.3,121.3,115.787469522,143.5,95.7,119.019537858,122.160352565,103.7,143.8,87.9,111.5,10471.4194184,91.0,7.0,49.0,0.109826745809,0.0,0.0,0.177763987927,0.0,0.0,0.643260543728,0.013298547206,0.0,0.0214267601661,0.0137456814351,0.0206777337297
46667,3356.0,1.0,19.0,1.0,11697.0,1.0,113.676050517,115.3,122.2,115.708703667,169.806630812,100.747582554,112.629658646,111.8,101.950561595,119.1,87.9,105.757485416,31671.3506333,91.0,7.0,49.0,0.157889215546,0.0,0.0378577236412,0.044805645122,0.208135733328,0.0151132966359,0.35284984475,0.00108589986244,0.155084943984,0.0,0.0185919556143,0.00858574151413
46679,3357.0,1.0,19.0,1.0,20412.0,1.0,114.247140943,115.3,125.437777778,110.31939412,177.8,93.5926329242,112.575808673,99.1976650767,111.30835022,107.198159862,87.9,110.975941832,53184.0342689,91.0,7.0,49.0,0.0662219431582,0.0,0.00793074292784,0.136931611228,0.017230255134,0.0711615396552,0.28437341596,0.011412335304,0.019527007183,0.338601023073,0.00984142207864,0.0367687042982
46691,3358.0,1.5,19.0,3.0,42558.0,1.0,113.879942877,115.3,122.2,110.347560757,169.383750759,94.1311617621,112.206411011,108.398276154,96.6,100.2,87.8999999999,119.293308838,30372.0288637,91.0,7.0,49.0,0.160165221446,0.0,0.115888918118,0.0399600565292,0.026923176374,0.0927608520555,0.388969600668,0.0195083159215,0.0126488222583,0.000852385721854,0.00995694632736,0.13236570458
46703,3359.0,2.3,19.0,2.0,21403.0,1.0,114.071219034,115.3,114.004411765,111.807920502,138.83197193,95.3974554709,115.60207502,103.689987637,96.6000000002,133.567496531,87.8999999996,111.830289135,11696.9656501,91.0,7.0,49.0,0.206165133108,0.0,0.0379062202101,0.108095473387,0.0196027619655,0.0643688149494,0.291260763079,0.0874624864996,0.00941214520106,0.0818250359981,0.0519213501989,0.0419798154037
46715,3360.0,1.5,19.0,5.0,11648.0,0.0,114.149750077,115.3,121.3,116.773836277,102.8,102.1,115.510937533,99.3714495535,96.6,114.45,87.9,93.1633481609,11591.4063976,91.0,7.0,49.0,0.101201220176,0.0,0.0,0.0176841571127,0.0160484421524,0.00394031681759,0.498522211502,0.182374045585,0.0270913201821,0.0464555036267,0.0413918123367,0.0652909705087
46727,3361.0,1.8,19.0,4.0,33255.0,1.0,113.330407125,115.3,116.530043183,115.833755662,177.8,94.1181150232,132.103517273,104.688992039,103.7,131.908242773,88.0344219159,87.3502447425,28247.3023116,91.0,7.0,49.0,0.132987927076,0.000562752284774,0.0298824477125,0.086535267076,0.110389965052,0.0580400535112,0.262263332605,0.0126838401628,0.0,0.167697806617,0.0202262499407,0.118730357964
46739,3362.0,1.5,19.0,3.0,15697.0,0.0,115.033909266,115.3,121.3,111.71540856,106.479677388,96.0862221804,114.828448279,98.6548412029,108.964943052,122.645618915,88.0051396601,109.746103527,23523.6954799,91.0,7.0,49.0,0.169639772176,0.0,0.0,0.0449334781205,0.0120761677295,0.0347721309037,0.337708963695,0.0419625031079,0.134236964105,0.105504758695,0.0279468479038,0.0912184135628
46751,3363.0,2.0,19.0,4.0,42624.0,0.0,115.00958516,115.3,133.571355933,112.618445153,113.2,93.9296131611,112.927676056,94.7584662298,96.6,130.084950238,88.2157267962,121.113352212,28455.7872601,91.0,7.0,49.0,0.123069490447,0.0153846484023,0.047906660196,0.0390087351163,0.0184686773169,0.0348259413249,0.416091111188,0.0680576109848,0.00770522436349,0.118640221877,0.0341126046943,0.076729074088
46763,3418.0,1.0,19.0,1.0,23814.0,0.0,113.775580805,115.3,122.2,113.512439551,113.2,95.3034482757,109.723542144,103.935865519,103.7,139.068569372,87.9,95.4527174303,30890.2249027,91.0,7.0,49.0,0.128923245306,0.0,0.0250088765501,0.0814305649192,0.00440532928415,0.039712952336,0.417755696685,0.0365576511601,0.0,0.0828976608682,0.021038902835,0.162269120058
46775,3427.0,1.0,19.0,1.0,18000.0,0.0,121.6,115.3,113.1,103.945234487,143.5,95.6943745856,115.029385164,102.683774672,97.3442136497,118.3,87.9,108.992360593,29642.3632551,91.0,7.0,49.0,0.00304358393789,0.0,0.0303557553777,0.059499980508,0.0,0.0240994864005,0.577476237757,0.0565267986563,0.127831639491,0.003624476113,0.0540661673635,0.0634758743949
46787,3428.0,2.1,19.0,4.0,22628.0,1.0,114.180675688,115.3,121.3,109.560956887,177.8,94.4581250001,112.544873342,100.630286051,96.6000000002,143.8,87.9000000001,39.3477330123,18596.7319407,91.0,7.0,49.0,0.184463763479,0.0,0.0,0.148526376211,0.0394208813387,0.0361058909739,0.442495962715,0.0332088247043,0.011603722696,0.0344712782549,0.0159153732538,0.0537879263724
46799,3429.0,1.5,19.0,3.0,53874.0,1.0,111.689621799,115.3,122.779124594,114.041826977,170.640705794,96.383956987,114.849419218,101.929348652,96.6,119.51035203,87.8999999997,108.234405396,46074.9075373,91.0,7.0,49.0,0.0155795420007,0.0,0.167905293126,0.0601006078398,0.0208633482036,0.1929122869,0.171378448104,0.0802548070948,0.106278390842,0.0452315398273,0.0223884775802,0.117107258483
46811,3430.0,2.5,19.0,4.0,75329.0,0.0,115.203954948,115.3,122.2,113.227734304,143.5,94.353300772,108.06940291,111.8,96.6,124.920403075,87.9,131.930341969,25382.7523601,91.0,7.0,49.0,0.0961915930208,0.00901816182589,0.0744448143981,0.106844628257,0.0,0.0881462389601,0.327347696715,0.00776670858223,0.00405325254915,0.0981786632967,0.0321680712079,0.155840171187
46823,3431.0,2.1,19.0,4.0,26609.0,0.0,115.121108834,115.3,121.3,115.266583731,143.5,93.8597312007,113.106466112,96.1838295873,103.7,141.508479327,88.6712301588,106.832239369,16277.406884,91.0,7.0,49.0,0.189951070784,0.0,0.0,0.106774886399,0.0,0.0713237044017,0.52059657057,0.0216750908742,0.0,0.054038020702,0.0160776999929,0.0195629562761
46835,3432.0,1.3,19.0,2.0,26028.0,1.0,113.579778823,115.3,122.2,111.323852485,177.8,93.6221453287,115.4,94.5673913037,110.674074222,135.446237026,87.9,121.350174463,43180.5878329,91.0,7.0,49.0,0.024137704791,0.0,0.020036966862,0.139534763363,0.0191813402816,0.108890800743,0.373648392573,0.0188512910025,0.0580029979368,0.112946805742,0.04396355088,0.0808053858243
46847,3433.0,1.5,19.0,3.0,34301.0,0.0,115.23891809,115.3,124.347514379,111.69210052,113.134290953,93.6088539512,116.135598228,104.965282027,96.6,106.459080372,87.9,118.373712652,46286.7468333,91.0,7.0,49.0,0.110862346766,0.0,0.0498583084615,0.0555437634653,0.0431855409505,0.0306791090059,0.243911740438,0.0171088117149,0.0115184925334,0.361094869967,0.0043347001725,0.0719023165238
46859,3452.0,1.0,19.0,1.0,12675.0,1.0,113.276270762,115.3,124.380539273,105.577283019,151.610953428,93.2,114.970370371,93.9802575111,98.0258724745,116.061566283,87.9,133.082568807,49572.6102321,91.0,7.0,49.0,0.0235230885872,0.118094750279,0.0322566956166,0.0329790247111,0.0265119037778,0.0152520823038,0.204364374302,0.0270314480433,0.216101834395,0.255548118799,0.0290355490308,0.0193011301537
46871,3453.0,1.0,19.0,1.0,36329.0,1.0,116.562319727,115.3,122.2,116.48677686,177.8,94.3119791667,113.30146075,102.30426729,103.7,123.0,87.9,84.6043711379,41412.1983966,91.0,7.0,49.0,0.169093892427,0.0,0.115630724146,0.0144205157326,0.123917523916,0.0980614236482,0.368714359051,0.0206330704357,0.0,0.0250058531057,0.0110590775347,0.0534635600039
46883,3454.0,1.0,19.0,1.0,15533.0,0.0,115.263021869,115.3,122.2,113.502715545,113.2,93.6568281939,114.398957247,92.5192680283,112.636062409,123.0,87.9,117.628834356,34640.9243442,91.0,7.0,49.0,0.069170844341,0.0,0.0410142789749,0.175809504632,0.0265064286571,0.0692997456696,0.173125522723,0.0601703661251,0.253032198367,0.112101586075,0.00944342816686,0.0103260962686
46895,3455.0,1.5,19.0,3.0,21219.0,1.0,114.765571197,115.3,123.170336138,109.745837548,164.981395418,93.4244916688,112.79605764,106.338955473,96.6,131.514470831,87.9,100.526099129,28236.4226719,91.0,7.0,49.0,0.0900026483954,0.00675562939367,0.0919103761256,0.0495083943551,0.0437258618099,0.0271383800943,0.362035780936,0.130733448152,0.000586695329629,0.0322916064503,0.0601177152654,0.105193463694
46907,3456.0,1.5,19.0,2.0,21189.0,0.0,113.450891169,115.3,121.3,119.456435644,110.963329026,95.9231744167,109.390792952,103.522977501,96.6000000002,110.6,87.9,118.787335856,12574.7930198,91.0,7.0,49.0,0.136640123099,0.0,0.0,0.0726751056097,0.0186800154414,0.00929021275676,0.501735067854,0.0600794970529,0.0821638558817,0.0120575653432,0.0128339034724,0.0938446534881
46919,3457.0,1.9,19.0,2.0,23395.0,0.0,113.504151865,115.3,122.2,110.60131747,143.5,95.082900539,114.695587011,97.2441864492,103.7,143.8,87.9,104.314997812,14832.8331632,91.0,7.0,49.0,0.13336876786,0.0,0.00864725510816,0.0360204066424,0.0,0.127646613424,0.533000053693,0.0474583334134,0.0,0.0358258797981,0.0385371438415,0.0394955462182
46931,3458.0,1.5,19.0,3.0,33518.0,0.0,114.712528153,115.3,124.691607403,120.133273396,113.2,99.6650909094,121.624337992,102.369212229,103.7,137.265729126,87.9,113.217521409,32087.5896805,91.0,7.0,49.0,0.153417075094,0.0,0.0180990986504,0.0821226211908,0.00474071627358,0.0302113129214,0.53420608724,0.0243078241808,0.0,0.0628894563366,0.00937928829246,0.0806265198191
46943,3459.0,1.5,19.0,3.0,22325.0,1.0,114.573839859,115.3,122.2,108.793090702,141.761768182,93.7579268337,114.914076782,97.348436446,103.7,118.422706992,87.9000000002,102.295834495,25141.2357615,91.0,7.0,49.0,0.0569652520552,0.0132778243429,0.0880793212065,0.115068964682,0.0934310986183,0.10577646681,0.302357088319,0.0692294783294,0.0,0.0553857413887,0.0592174866805,0.0412112775686
46955,3460.0,1.5,19.0,3.0,30000.0,1.0,114.608908371,115.3,121.3,117.040859051,153.001464903,93.6077767171,115.115031758,110.737625803,96.6,143.8,90.2,107.228614257,25537.2353697,91.0,7.0,49.0,0.1520862363,0.0,0.0,0.123465742068,0.0849012040665,0.0825976179246,0.462665024714,0.00388016125954,0.0128420454371,0.0527156340678,0.0,0.0248463341612
46967,3461.0,2.6,19.0,5.0,43623.0,0.0,116.022840492,115.3,122.2,116.9746921,113.2,93.7207786068,115.486335199,104.207991321,103.7,114.860869565,87.9,107.745608835,13073.3774568,91.0,7.0,49.0,0.247879102415,0.0,0.00213654044724,0.124200743352,0.0598288335316,0.0564493785682,0.372498344597,0.0648222824542,0.0,0.0262765241872,0.021942840779,0.0239654096692
46979,3462.0,2.1,19.0,4.0,51188.0,0.0,115.241942479,115.3,113.585333333,107.746504007,108.449061132,97.1938204197,115.768602583,111.8,96.6,142.256973294,87.9,120.900702585,23431.2993449,91.0,7.0,49.0,0.0818304119376,0.0,0.0342877884705,0.0615185072883,0.0223200600122,0.0457925784399,0.547806463891,0.0177470315268,0.00293349977849,0.0443265787679,0.00558448041422,0.135852599473
46991,3463.0,1.8,19.0,4.0,45480.0,0.0,114.606729632,115.3,120.634465071,118.250804621,112.761262833,95.0700593087,115.4,104.289189349,103.7,137.203514263,87.9,117.102717664,35376.1243326,91.0,7.0,49.0,0.0730265582825,0.0,0.164693775456,0.161155663673,0.0329337463499,0.0848067014803,0.340488969857,0.0372610705259,0.0,0.0465066732258,0.0118764499287,0.0472503912211
47003,3464.0,1.0,19.0,1.0,14073.0,0.0,114.817177016,115.3,121.3,121.116421569,143.5,95.7,111.883206242,94.5160494294,96.6000000001,119.1,87.9,111.417996658,20951.1371567,91.0,7.0,49.0,0.153354440518,0.0,0.0,0.048055851375,0.0,0.0,0.63582849311,0.055675858413,0.00838559163628,0.0,0.0573529965253,0.041346768424
47015,3466.0,2.4,19.0,4.0,51008.0,0.0,114.410606696,115.3,121.066970839,112.961211085,143.5,94.3636150998,126.954966979,97.6032977087,96.6,111.171440936,87.9,113.493085379,24776.1934063,91.0,7.0,49.0,0.132336435426,0.000721792200305,0.0704791909415,0.068629347136,0.0,0.036749362758,0.254788488395,0.0338588105091,0.00945465014911,0.234964404706,0.00891227017148,0.149105247607
47027,3467.0,1.5,19.0,3.0,139865.0,0.0,116.432197817,115.3,121.3,112.057895815,113.2,95.9909406376,107.999982282,119.7629033,105.679976113,124.482542694,88.2649710626,118.631703821,46775.0630063,91.0,7.0,49.0,0.0820576403391,0.0,0.0,0.139527599334,0.00481287770863,0.00562360574066,0.335368345514,0.198965930975,0.0525416949065,0.00972265665927,0.0191747620691,0.152204886754
47039,3468.0,1.5,19.0,3.0,26342.0,0.0,113.680177872,115.3,122.2,108.198877305,108.9,94.8478038066,113.78215999,100.262032729,115.60492228,120.239694403,87.9,84.599627961,27453.5580742,91.0,7.0,49.0,0.0649361311291,0.0,0.0242633049171,0.0523080234044,0.0124949023174,0.0584661918102,0.49556929515,0.0786804264222,0.0263486700438,0.116871549484,0.0313780789406,0.0386834263827
47051,3469.0,1.5,19.0,3.0,24329.0,0.0,114.201838947,115.3,121.3,115.54894371,104.586906683,94.1071260934,124.322060606,104.301967729,117.5,110.6,87.9,101.986473972,23640.822762,91.0,7.0,49.0,0.122401612917,0.0,0.0,0.0773438682122,0.0563475739522,0.116481007113,0.290979277148,0.108596086809,0.0494643191254,0.00876067098266,0.00940947686553,0.160216106878
47063,3470.0,1.5,19.0,3.0,15278.0,0.0,114.415293148,115.3,121.3,112.959561275,113.2,99.3,111.313376351,111.8,103.7,119.1,87.9,107.277274785,14262.49847,91.0,7.0,49.0,0.235597391889,0.0,0.0,0.0561579102005,0.00749590656697,0.00988640463239,0.558703673088,0.00724104734318,0.0,0.0,0.0116210635342,0.113296602748
47075,3471.0,2.0,19.0,4.0,50265.0,0.0,114.187703262,115.3,121.3,111.775218388,108.9,93.9537014707,112.532120195,106.584990912,96.6,140.546140102,87.8999999998,89.3646581546,28357.1238053,91.0,7.0,49.0,0.115152801346,0.0,0.0,0.123655049142,0.00224592683262,0.104526519719,0.332465288811,0.206391322981,0.00891116841244,0.0772535151433,0.0192075163571,0.0101908912559
47087,3474.0,2.8,19.0,4.0,61866.0,0.0,113.657494476,115.3,118.39181137,115.940147847,112.542352908,93.6610374891,111.807660415,102.363463065,96.7248009551,113.90776628,88.3521739059,120.383224732,30181.0644595,91.0,7.0,49.0,0.0628088410752,0.00253942522393,0.0367882674682,0.153280171175,0.0138258095877,0.0500369379024,0.305778324346,0.033158768748,0.016711611836,0.181229714049,0.015563090091,0.128279038499
47099,3620.0,1.3,19.0,2.0,20262.0,0.0,117.023864116,115.3,121.3,113.871006807,110.548241039,93.2,111.166088107,106.250626781,103.7,106.433410616,87.9,109.001851226,40267.0091125,91.0,7.0,49.0,0.0745695650518,0.0,0.0,0.0935777150951,0.0320967589726,0.0237377962005,0.27669196453,0.0751007338903,0.0,0.306247632975,0.0299962983987,0.0879815348862
47111,3621.0,1.5,19.0,3.0,17849.0,0.0,115.037049842,115.3,133.535820896,116.214032767,113.2,94.2323817944,111.862173315,106.211430991,96.6,128.161820852,87.9,116.945299037,25400.3769731,91.0,7.0,49.0,0.168109031878,0.0,0.0197791336016,0.0969717002455,0.0215861918831,0.0369008058132,0.357977892518,0.0431013340568,0.0160837148277,0.185091149374,0.00715494806817,0.0472440977338
47123,3622.0,1.5,19.0,3.0,11004.0,0.0,115.808125192,115.3,121.3,106.952882518,105.138599609,95.7,179.781836344,111.8,113.93181299,143.8,87.9,111.5,25614.7490062,91.0,7.0,49.0,0.0736762293749,0.0,0.0,0.103050966748,0.0265690973817,0.0,0.651749671862,0.00708302127937,0.091752004102,0.028555485366,0.0136225299718,0.00394099391436
47135,3623.0,1.0,19.0,1.0,12919.0,0.0,114.459482614,115.3,121.3,116.571696425,113.2,93.3773255814,111.240962592,102.617535434,103.7,143.8,87.9,79.8681019451,21596.7610672,91.0,7.0,49.0,0.170854686766,0.0,0.0,0.137356528085,0.0101834659269,0.042111923948,0.515959119125,0.0377588080857,0.0,0.038974306596,0.0209030479122,0.0258981135559
47147,3624.0,1.0,19.0,1.0,10406.0,0.0,114.953881635,115.3,122.2,115.850818469,105.371704572,93.2,114.08177421,112.346040462,103.7,118.3,87.9,111.668664548,22684.082076,91.0,7.0,49.0,0.0715950357084,0.0,0.0140488360234,0.069580532519,0.0355495771498,0.0289045182296,0.419393610899,0.285680637306,0.0,0.000114127094323,0.0109600247646,0.0641731003056
47159,3625.0,2.0,19.0,4.0,32361.0,1.0,113.796742939,115.3,122.2,114.81452873,119.904284717,93.5426966292,111.312218891,105.997716537,117.5,134.96543554,87.9,76.7893963681,17594.5581572,91.0,7.0,49.0,0.224846735708,0.000609845259907,0.00794295189926,0.118236952593,0.124582143092,0.00668677808034,0.237071545739,0.0647597448491,0.0207695113569,0.0527865787327,0.0540735607647,0.0876336519248
47171,3626.0,2.1,19.0,4.0,81305.0,0.0,115.372101551,115.3,122.2,116.921590917,113.2,94.4570869905,111.473439206,106.12620943,103.7,106.715135467,87.9,124.702106671,65263.5835767,91.0,7.0,49.0,0.0745608895561,0.0,0.0135849841697,0.124199115799,0.0170064832067,0.101320502012,0.159786360042,0.0345572452701,0.0,0.378069895929,0.00381899354383,0.093095530472
47183,3627.0,2.1,19.0,4.0,89097.0,0.0,115.456326039,115.3,122.2,109.673773666,143.5,93.2,110.971209407,107.89996569,96.6,104.8,87.9,106.762254902,42549.939076,91.0,7.0,49.0,0.0260800816998,0.0,0.00409099554103,0.0641817565799,0.0,0.0198832008702,0.244698625186,0.172596083651,0.00503341845547,0.434593265322,0.00629693721,0.0225456354849
47195,3628.0,3.1,19.0,4.0,34092.0,0.0,114.300366636,115.3,121.3,111.851162789,112.186137437,93.8253138075,113.237481728,110.454891309,117.5,143.8,87.9,117.47553697,10077.5423949,91.0,7.0,49.0,0.270213357943,0.00714405887464,0.0,0.0867834167776,0.0123785313671,0.0809052732215,0.419919375548,0.0140912657184,0.0233947448019,0.0215460166215,0.0251312486544,0.0384927104709
47207,3629.0,2.8,19.0,4.0,48923.0,1.0,114.386283582,115.3,128.746352673,112.122726035,171.304281507,94.3521229868,120.13545286,104.160600569,115.006952105,120.201465533,87.9,125.682575608,26470.1269774,91.0,7.0,49.0,0.203894083433,0.0,0.0387092614076,0.0664186284442,0.060064302888,0.0812120843952,0.242833554088,0.0385467464128,0.0307905666524,0.163523089884,0.0335442966016,0.040463385794
47219,3630.0,2.1,19.0,4.0,35481.0,0.0,114.660742857,115.3,121.402183984,112.597267522,108.9,95.4126402456,111.345468329,103.388496803,117.5,105.819910314,87.9,109.330675265,23410.6813691,91.0,7.0,49.0,0.0713347307176,0.0,0.0576160853881,0.087982530631,0.0047717709229,0.0470346596946,0.251693066104,0.0165235795391,0.0148662451779,0.293576638343,0.0660835475162,0.0885171459668
47231,3660.0,2.4,19.0,4.0,28527.0,0.0,113.317502189,115.3,113.1,121.333499545,143.5,99.3,113.908013141,103.407468896,117.5,134.695411327,87.8999999999,103.790630324,25299.8629471,91.0,7.0,49.0,0.187523944068,0.0124405982818,0.0907675372794,0.229516752266,0.0,0.00687959608951,0.240348477398,0.0406314960024,0.0240732776715,0.103137459209,0.0222505010209,0.0424303607155
47243,3661.0,1.5,19.0,3.0,13455.0,0.0,113.358981629,115.3,121.3,116.871559484,112.272549048,97.1760445685,126.37334551,108.69784291,103.7,110.5,87.9,110.264797512,18401.9158453,91.0,7.0,49.0,0.203291244935,0.0,0.0,0.161461573253,0.0287831146641,0.011461835173,0.537468943252,0.0283577501603,0.00611023963337,0.00502338252424,0.00655770214954,0.0114842142564
47255,3662.0,1.0,19.0,1.0,26843.0,0.0,115.257369265,115.3,115.355720265,120.238118728,109.257743431,94.3853184596,111.814467659,121.609956997,96.5999999998,126.513575007,87.9,110.639315426,56149.8685794,91.0,7.0,49.0,0.18927829087,0.0,0.0378196167583,0.0438347654013,0.0331951921806,0.0436168012395,0.285662035702,0.105377000641,0.00275694195038,0.224394322676,0.0178275570753,0.0162374755046
47267,3663.0,1.5,19.0,3.0,18239.0,0.0,115.606858832,115.3,122.2,118.403888452,143.5,95.7,115.508064271,127.2,103.7,119.1,87.9,111.763078873,15456.0888149,91.0,7.0,49.0,0.182342931947,0.0,0.102171878259,0.135497490728,0.0,0.0,0.433054338667,0.107052656573,0.00060623419932,0.0,0.0124168364733,0.0268576331551
47279,3664.0,2.4,19.0,4.0,36515.0,1.0,112.78619494,115.3,116.684848485,118.933698408,174.458137789,93.7697124216,119.044390676,95.7822588073,116.167110036,112.15791507,87.9,113.087901825,36273.9959049,91.0,7.0,49.0,0.0215777896999,0.0,0.0127906447151,0.0748479349223,0.0513830214935,0.301102080224,0.188517660085,0.0275547870276,0.0133515032058,0.273945005674,0.0110473939756,0.0238821789779
47291,3665.0,2.0,19.0,4.0,29326.0,0.0,114.858072903,115.3,113.1,112.037165903,110.804305909,93.3444736844,115.671997231,106.11025846,117.5,142.401008813,88.3427773067,92.8915701716,34597.0800797,91.0,7.0,49.0,0.195994834673,0.0988107833558,0.00975316767035,0.0571197721609,0.116874094431,0.0290388500462,0.261101917915,0.0823086533061,0.042249851678,0.0549668390872,0.0169204304774,0.0348608051979
47303,3666.0,1.5,19.0,3.0,14672.0,0.0,114.222050272,115.3,121.3,121.546664698,143.5,99.3,120.969994656,122.762414638,103.7,110.6,88.6239378822,79.061346309,16880.8435337,91.0,7.0,49.0,0.225288855105,0.0,0.0,0.111822893042,0.0,0.0164970749571,0.535335081733,0.041478937395,0.0,0.0122689052573,0.0188533380698,0.038454914441
47315,3667.0,2.4,19.0,4.0,45808.0,1.0,114.306948806,115.3,122.262551142,115.419888205,169.922081704,93.2,114.195024264,106.973725743,103.317963576,136.048227503,88.0329290468,119.955406396,32352.0934422,91.0,7.0,49.0,0.112549258715,0.0,0.0613706725409,0.123172724577,0.0609909493268,0.089802134219,0.235691063315,0.0979888040812,0.0437335363244,0.0970176317058,0.0260293179286,0.0516539072662
47327,3668.0,1.5,19.0,3.0,22944.0,1.0,114.226314607,115.3,121.3,101.426583334,169.404098846,96.104442372,119.365931667,101.346460354,103.7,140.31932621,88.1843021221,87.5638949672,24440.3987509,91.0,7.0,49.0,0.0479443082811,0.0,0.0,0.0403873554585,0.0899487122983,0.0305952607296,0.58642803744,0.00567262480823,0.0,0.152187101583,0.0331585333916,0.0136780660109
47339,3669.0,2.1,19.0,4.0,31000.0,0.0,114.783080654,115.3,117.618367347,113.709085108,113.2,93.8911540519,138.147219207,109.625458768,112.92812485,109.63717897,88.3004670783,111.514849804,33313.026746,91.0,7.0,49.0,0.107799354737,0.00531712308731,0.0157563844882,0.0663935809158,0.0151686921589,0.256831079954,0.246990050678,0.0145671869306,0.013372457466,0.21478020761,0.0100782883161,0.0329455936557
47351,3670.0,1.6,19.0,2.0,14640.0,0.0,114.647046294,115.3,121.3,122.035765539,113.2,95.2878622224,106.90730198,98.9034190428,96.6,112.917979198,87.9420467503,121.955683039,20036.8581918,91.0,7.0,49.0,0.122614434631,0.0,0.0,0.232607759233,0.00111477700149,0.286061555327,0.210151479932,0.0408607091394,0.00155022220317,0.0543469814326,0.0256385170255,0.0250535640753
47363,3671.0,1.8,19.0,4.0,41570.0,0.0,114.192690212,115.3,114.660891972,119.114154317,113.2,94.6903366877,132.695106216,89.0977609159,116.039424438,143.8,87.9,120.970402049,28473.4451577,91.0,7.0,49.0,0.119657066265,0.0,0.0831635962828,0.189922034004,0.00500631892077,0.0565852159308,0.258472140647,0.159331496613,0.0755076989221,0.0131332071709,0.0114889181434,0.0277323071007
47375,3672.0,1.8,19.0,4.0,44168.0,1.0,115.034568215,115.3,122.2,116.453070996,177.8,93.2,112.45237538,92.628578633,96.6,106.348614577,87.9,87.0257259271,43854.0257279,91.0,7.0,49.0,0.0955862769079,0.0,0.00598929544592,0.0624266791933,0.0056883603283,0.0490743047584,0.225679247038,0.0370820455876,0.00782364922551,0.432652909224,0.00762526610167,0.0703719661904
47387,3673.0,1.5,19.0,3.0,56295.0,0.0,113.782948195,115.3,122.2,114.759555655,108.989797874,95.660824083,135.070756927,107.143211639,103.7,137.044300431,87.9,111.5,29639.7530409,91.0,7.0,49.0,0.138890965579,0.0,0.0197329786202,0.153543094606,0.128996345989,0.0221110797057,0.290202022799,0.115122914792,0.0,0.122651425073,0.00588631230454,0.00286286052965
47399,3674.0,1.5,19.0,3.0,21622.0,0.0,115.305204187,115.3,121.3,117.287263579,107.478087522,93.2,117.192321066,107.925186331,103.7,143.8,87.9,111.595961702,21085.3694097,91.0,7.0,49.0,0.22603843083,0.0,0.0,0.119094702281,0.0909042623691,0.00334366517855,0.454897122435,0.0263547548017,0.0,0.0502891818428,0.012411604438,0.0166662758233
