,ident_men,w1,w2,w3,p1,p2,p3,depenses_par_uc,depenses_tot,typmen,fumeur,strate,dip14pr,agepr,situapr,situacj,stalog,nenfants,nactifs,rural,petite_villes,villes_moyennes,grandes_villes,agglo_paris
8395,64,0.0,0.16463824724980117,0.8353617527501989,145.1,114.006534794,110.383530044,11029.939979553223,22059.879959106445,2,0,4,31,53,1,0,3,2,3,0,0,0,0,0
8396,65,0.0,0.10492441165294526,0.8950755883470547,145.1,114.720227682,110.465562822,22458.453276952107,33687.67991542816,3,0,4,20,38,1,1,2,0,2,0,0,0,0,0
8397,66,0.0,0.1225471735972883,0.8774528264027117,145.1,114.492218125,112.879506116,16105.59565317063,33821.750871658325,4,0,4,42,33,1,6,5,2,1,0,0,0,0,0
8398,67,0.0,0.02979415737602204,0.9702058426239779,145.1,113.209521947,114.661835582,33338.07988739014,33338.07988739014,1,0,4,20,27,1,0,3,0,1,0,0,0,0,0
8399,68,0.013142763369566681,0.199520288444753,0.7873369481856803,145.1,114.424655812,112.87860719,11989.545360045,39565.4996881485,4,0,4,71,59,1,1,3,4,3,0,0,0,0,0
8400,69,0.0,0.11853092242187904,0.881469077578121,145.1,117.543426392,111.454326051,19647.700039863586,19647.700039863586,1,0,4,41,33,1,0,3,0,1,0,0,0,0,0
8401,70,0.0,0.14089669711528063,0.8591033028847194,145.1,114.203400223,113.770385005,7543.682765960693,7543.682765960693,1,0,4,71,50,4,0,1,0,1,0,0,0,0,0
8402,71,0.0,0.04977287017757177,0.9502271298224282,145.1,115.017686792,118.214260405,25773.879969914753,38660.81995487213,3,1,4,20,31,1,3,3,0,1,0,0,0,0,0
8403,74,0.0,0.19270183725002113,0.8072981627499789,145.1,112.779332587,110.206619409,18599.20001220703,37198.40002441406,2,1,4,42,43,1,0,3,2,1,0,0,0,0,0
8404,100,0.002727755617314312,0.07178420589310171,0.9254880384895839,145.1,113.473871802,106.673023859,36171.37328592936,54257.05992889404,3,1,4,20,35,1,6,5,0,1,0,0,0,0,0
8405,101,0.0,0.17024979688224137,0.8297502031177586,145.1,113.707687164,112.512547742,18006.59990310669,18006.59990310669,1,0,4,33,52,1,0,2,0,1,0,0,0,0,0
8406,102,0.0,0.2761112524997244,0.7238887475002757,145.1,115.333852199,114.49153021,16516.060037612915,33032.12007522583,4,1,4,20,54,1,5,3,1,1,0,0,0,0,0
8407,103,0.0,0.15233059078944167,0.8476694092105583,145.1,115.080546257,111.801231352,19372.339893341064,19372.339893341064,1,0,4,50,74,5,0,3,0,0,0,0,0,0,0
8408,104,0.0,0.15310205357413775,0.8468979464258622,145.1,115.006701444,109.961462201,42336.466700236,63504.700050354004,3,0,4,20,49,1,1,3,0,2,0,0,0,0,0
8409,105,0.0,0.16689977394956668,0.8331002260504333,145.1,113.418790736,111.896522137,12561.191391944885,12561.191391944885,1,0,4,41,23,3,0,3,0,0,0,0,0,0,0
8410,106,0.0,0.07722773782856725,0.9227722621714327,145.1,110.996222078,114.992298497,10248.131428718567,10248.131428718567,1,0,4,71,79,5,0,1,0,0,0,0,0,0,0
8411,107,0.0,0.0492036931012777,0.9507963068987223,145.1,115.360259354,112.653943019,13948.139947891235,13948.139947891235,1,1,4,41,17,3,0,5,0,0,0,0,0,0,0
8412,108,0.0,0.12745119508255387,0.8725488049174461,145.1,113.791093174,113.813852166,26861.58659362793,40292.379890441895,3,0,4,31,48,1,1,2,0,2,0,0,0,0,0
8413,109,0.0268296395639146,0.085424453156075,0.8877459072800103,145.1,113.372145551,110.41351032,25842.066632376776,46515.7199382782,4,1,4,20,32,1,1,3,1,2,0,0,0,0,0
8414,110,0.0,0.07135157843909404,0.928648421560906,145.1,112.691420089,115.30183096,31895.3000125885,31895.3000125885,1,0,4,43,85,5,0,1,0,0,0,0,0,0,0
8415,111,0.0,0.06737592091932268,0.9326240790806773,145.1,115.187386688,117.026918477,24261.190015792847,24261.190015792847,1,0,4,44,70,5,0,1,0,0,0,0,0,0,0
8416,112,0.0,0.06308238892189055,0.9369176110781094,145.1,114.252673426,109.862328917,41209.600048065186,41209.600048065186,1,0,4,20,28,1,0,2,0,1,0,0,0,0,0
8417,113,0.0,0.0688372695483096,0.9311627304516904,145.1,115.762112492,115.506700199,14207.419998168945,14207.419998168945,1,1,4,20,29,4,0,3,0,1,0,0,0,0,0
8418,153,0.027691755059303262,0.1620234851310952,0.8102847598096015,145.1,113.913062818,111.097905954,36930.36661911011,55395.54992866516,3,0,4,20,69,5,5,1,0,0,0,0,0,0,0
8419,154,0.025078956468953747,0.16282435179609195,0.8120966917349542,145.1,114.4150798,112.179951152,33569.18003845215,33569.18003845215,1,0,4,44,63,1,0,1,0,1,0,0,0,0,0
8420,155,0.0,0.05402628970185501,0.945973710298145,145.1,114.275488595,112.658236483,20929.44004535675,20929.44004535675,1,0,4,20,27,1,0,5,0,1,0,0,0,0,0
8421,156,0.020968959463154656,0.09245886331079897,0.8865721772260464,145.1,114.026118635,106.750086868,49597.12005869547,74395.68008804321,2,0,4,20,52,1,0,2,1,1,0,0,0,0,0
8422,157,0.0,0.24234112313020914,0.7576588768697908,145.1,114.255405642,110.83186293,15679.319961547852,39198.29990386963,4,0,4,20,58,1,6,5,2,3,0,0,0,0,0
8423,158,0.0,0.0951649958645046,0.9048350041354954,145.1,115.458265755,113.79156305,27421.42665608724,41132.13998413086,3,0,4,20,89,5,5,1,0,0,0,0,0,0,0
8424,159,0.03111875567021217,0.10641157402447371,0.8624696703053141,145.1,116.211819766,113.466194699,38433.41336250305,57650.12004375458,3,1,4,20,40,1,1,2,0,2,0,0,0,0,0
8425,160,0.0,0.14296994413535213,0.8570300558646479,145.1,114.791399643,116.554538891,32127.989459790682,61043.179973602295,2,0,4,20,51,1,0,2,3,1,0,0,0,0,0
8426,161,0.0,0.22622731169046575,0.7737726883095343,145.1,116.272525338,107.486631324,41805.680102030434,62708.520153045654,3,0,4,20,61,5,6,3,0,0,0,0,0,0,0
8427,162,0.017481966616416027,0.0919701296252376,0.8905479037583464,145.1,114.135512965,109.821764347,34702.42679087321,52053.640186309814,3,1,4,20,24,1,1,3,0,2,0,0,0,0,0
8428,163,0.0,0.12428346887653303,0.8757165311234669,145.1,114.411847848,113.449665063,32273.53333536784,48410.30000305176,3,1,4,20,34,1,1,3,0,2,0,0,0,0,0
8429,164,0.0,0.2581161856331987,0.7418838143668013,145.1,114.078119127,111.560608585,17730.619970321655,35461.23994064331,4,0,4,71,62,1,5,2,1,2,0,0,0,0,0
8430,165,0.0,0.31342743413019936,0.6865725658698006,145.1,113.846997381,111.324245623,22002.859939575195,22002.859939575195,1,0,4,70,81,5,0,3,0,0,0,0,0,0,0
8431,166,0.0,0.09170402497514715,0.9082959750248528,145.1,112.84323021,105.76306926,17973.644489712184,32352.560081481934,2,0,4,50,46,1,0,3,2,1,0,0,0,0,0
8432,167,0.0,0.1723401267274254,0.8276598732725746,145.1,112.579407736,111.443651714,10653.893311182657,15980.839966773987,2,0,4,71,63,5,0,3,1,1,0,0,0,0,0
8433,168,0.0,0.11905734123233813,0.8809426587676619,145.1,114.154516881,121.525524181,15770.719989776611,15770.719989776611,1,1,4,20,45,1,0,3,0,1,0,0,0,0,0
8434,169,0.0,0.2641537392053249,0.7358462607946751,145.1,113.429463975,113.687712939,13355.479984283447,13355.479984283447,1,0,4,41,23,3,0,5,0,0,0,0,0,0,0
8435,170,0.0,0.08340757303747633,0.9165924269625236,145.1,114.576200722,111.669927789,6371.466667538597,13380.080001831055,4,0,4,42,46,4,1,3,2,2,0,0,0,0,0
8436,171,0.017014438622274367,0.30842541380743843,0.6745601475702873,145.1,117.002717882,112.054269264,33445.32002258301,50167.98003387451,3,0,4,20,79,5,5,3,0,0,0,0,0,0,0
8437,172,0.0023273616729796933,0.22819781387958865,0.7694748244474316,145.1,115.141733792,111.503091934,27928.620100021362,55857.240200042725,4,1,4,41,65,1,1,1,1,2,0,0,0,0,0
8438,173,0.0,0.11822235384865856,0.8817776461513415,145.1,114.599283015,109.210578171,30059.290004730225,30059.290004730225,1,0,4,20,46,1,0,1,0,1,0,0,0,0,0
8439,174,0.0,0.19903198914130413,0.8009680108586958,145.1,115.175118522,113.727369546,27086.499987125397,27086.499987125397,1,0,4,50,78,5,0,1,0,0,0,0,0,0,0
8440,175,0.0,0.34175708710198727,0.6582429128980127,145.1,118.147723002,112.086522734,41087.78007888794,41087.78007888794,1,1,4,44,66,5,0,5,0,0,0,0,0,0,0
8441,176,0.0,0.08025668373501242,0.9197433162649876,145.1,115.527783877,114.293785757,16456.009623209633,34557.620208740234,4,0,4,71,42,1,1,3,2,2,0,0,0,0,0
8442,255,0.01974329488681716,0.10493181273569742,0.8753248923774855,145.1,115.067167432,113.910438956,52109.84043884277,52109.84043884277,1,0,4,20,56,1,0,3,0,1,0,0,0,0,0
8443,256,0.0,0.03628769031205115,0.9637123096879489,145.1,113.300759979,112.278283847,23794.504759652275,49968.459995269775,4,0,4,60,55,1,4,3,2,2,0,0,0,0,0
8444,257,0.03701556749868997,0.168645933846905,0.794338498654405,145.1,116.306534591,112.38164403,16185.904344268469,37227.579991817474,4,0,4,71,41,1,1,5,2,2,0,0,0,0,0
8445,258,0.0,0.058396911987850394,0.9416030880121496,145.1,113.68873716,114.406513706,39771.109827041626,79542.21965408325,4,0,4,20,51,1,6,2,1,1,0,0,0,0,0
8446,259,0.0,0.15696666180308366,0.8430333381969164,145.1,114.409502737,110.561184741,26982.800106048584,26982.800106048584,1,0,4,41,84,5,0,3,0,0,0,0,0,0,0
8447,260,0.0,0.21168861522384624,0.7883113847761537,145.1,115.541030293,108.920460625,14605.527998161317,36513.81999540329,4,0,4,71,51,1,1,5,2,2,0,0,0,0,0
8448,261,0.0,0.3289739388041318,0.6710260611958682,145.1,114.739960138,114.333625829,11112.65334701538,16668.98002052307,2,1,4,71,80,5,0,1,1,0,0,0,0,0,0
8449,262,0.0,0.11772816890391102,0.882271831096089,145.1,114.458468418,118.005030841,11931.465311465057,27442.37021636963,5,1,4,71,70,5,0,3,1,2,0,0,0,0,0
8450,263,0.0,0.2529453532322714,0.7470546467677286,145.1,113.376088537,116.237193723,11662.440012931824,11662.440012931824,1,1,4,71,42,1,0,3,0,1,0,0,0,0,0
8451,264,0.012798484792480053,0.11237069619004822,0.8748308190174717,145.1,114.276434513,108.177144618,53326.6250705719,85322.60011291504,2,0,4,20,39,6,0,3,2,0,0,0,0,0,0
8452,265,0.0,0.25269960119447754,0.7473003988055225,145.1,116.100430672,109.112404125,23057.733430226643,34586.600145339966,3,0,4,50,79,5,5,3,0,0,0,0,0,0,0
8453,266,0.0,0.3587390376355674,0.6412609623644326,145.1,113.86374898,115.0127363,10242.320007324219,10242.320007324219,1,0,4,70,76,6,0,3,0,0,0,0,0,0,0
8454,267,0.0,0.05410154255874847,0.9458984574412516,145.1,112.97810451,114.018806259,16834.639976501465,16834.639976501465,1,0,4,20,24,2,0,3,0,1,0,0,0,0,0
8455,268,0.0,0.11418720347404294,0.885812796525957,145.1,113.111726469,112.223639398,21378.402561187744,21378.402561187744,1,1,4,20,21,3,0,3,0,0,0,0,0,0,0
8456,269,0.0,0.08744017642969656,0.9125598235703034,145.1,113.863076956,113.66734809,20100.60008239746,20100.60008239746,1,0,4,20,38,1,0,3,0,1,0,0,0,0,0
8457,270,0.011664805635071294,0.11995425102132437,0.8683809433436044,145.1,114.539188681,112.168189012,31019.23322783576,55834.61981010437,4,0,4,20,75,5,1,3,1,1,0,0,0,0,0
8458,271,0.01165802593628881,0.1364505575305553,0.8518914165331559,145.1,114.103051848,115.862240173,27877.790097236633,55755.58019447327,4,0,4,20,55,1,1,3,1,2,0,0,0,0,0
8459,272,0.0,0.12189987314270788,0.8781001268572921,145.1,115.98163634,109.097801444,17452.109964847565,34904.21992969513,4,0,4,50,65,5,1,3,1,2,0,0,0,0,0
8460,273,0.0,0.2421899125058873,0.7578100874941127,145.1,115.769841727,113.742055438,18246.919940948486,18246.919940948486,1,0,4,42,85,5,0,3,0,0,0,0,0,0,0
8461,274,0.0,0.018093422594751277,0.9819065774052487,145.1,113.123530818,101.16856555,58686.519991874695,58686.519991874695,1,0,4,70,61,5,0,3,0,0,0,0,0,0,0
8462,275,0.0,0.18528577864304124,0.8147142213569587,145.1,114.687288527,115.958689753,12886.40001296997,19329.600019454956,3,0,4,70,61,5,5,3,0,0,0,0,0,0,0
8463,276,0.0,0.17970877316162748,0.8202912268383725,145.1,113.990486918,113.420661338,12168.279975891113,18252.41996383667,3,0,4,50,85,5,5,1,0,0,0,0,0,0,0
8464,277,0.0,0.1877006301949629,0.8122993698050371,145.1,114.451430588,112.586157792,17719.27998161316,17719.27998161316,1,0,4,31,33,4,0,3,0,1,0,0,0,0,0
8465,346,0.0,0.2223054524809562,0.7776945475190438,145.1,114.439635219,112.365132767,13794.533298492432,20691.799947738647,3,0,4,10,29,4,1,5,0,2,0,0,0,0,0
8466,347,0.0,0.11161890097099045,0.8883810990290095,145.1,114.555825963,116.269789407,16381.833355426788,29487.30003976822,4,1,4,20,34,1,1,1,1,2,0,0,0,0,0
8467,348,0.0,0.20700984189224383,0.7929901581077562,145.1,114.347661188,111.959658553,21695.779985427856,21695.779985427856,1,0,4,20,45,1,0,2,0,1,0,0,0,0,0
8468,349,0.0,0.15561065079831876,0.8443893492016812,145.1,113.423265464,113.371182315,16359.720004399618,24539.580006599426,3,0,4,20,28,1,3,3,0,1,0,0,0,0,0
8469,350,0.0,0.21387594027166662,0.7861240597283333,145.1,114.219732713,112.070594197,10040.399988174438,10040.399988174438,1,0,4,60,89,5,0,3,0,0,0,0,0,0,0
8470,351,0.0,0.05272160945822183,0.9472783905417782,145.1,113.573130883,114.808080901,19326.80001449585,19326.80001449585,1,0,4,20,28,1,0,4,0,1,0,0,0,0,0
8471,352,0.0,0.2004924676456657,0.7995075323543342,145.1,113.833049238,118.349443097,16130.980010986328,16130.980010986328,1,1,4,20,30,1,0,3,0,1,0,0,0,0,0
8472,353,0.0,0.1602036985219607,0.8397963014780393,145.1,115.987667649,110.890741541,15434.599981307983,15434.599981307983,1,0,4,50,34,1,0,5,0,1,0,0,0,0,0
8473,354,0.0,0.07712436451614056,0.9228756354838594,145.1,112.666305977,115.937840189,17449.22000312805,17449.22000312805,1,0,4,70,82,5,0,3,0,0,0,0,0,0,0
8474,355,0.0,0.0830273504693493,0.9169726495306507,145.1,115.202546705,114.150863063,19957.51989173889,19957.51989173889,1,0,4,20,24,1,0,4,0,1,0,0,0,0,0
8475,356,0.0,0.07543737294470898,0.924562627055291,145.1,114.952449588,115.027618472,22020.120080947876,22020.120080947876,1,0,4,20,24,1,0,4,0,1,0,0,0,0,0
8476,357,0.0,0.016713671858183517,0.9832863281418165,145.1,114.236363649,110.39692131,17111.740020751953,17111.740020751953,1,0,4,20,21,3,0,4,0,0,0,0,0,0,0
8477,358,0.0,0.21418071045476042,0.7858192895452396,145.1,114.158705724,107.908462814,12806.693292617798,19210.039938926697,2,0,4,41,46,1,0,3,1,1,0,0,0,0,0
8478,359,0.0,0.3311396660249577,0.6688603339750423,145.1,113.393887141,111.803654829,8143.440024185181,20358.60006046295,4,0,4,70,57,1,5,3,2,3,0,0,0,0,0
8479,360,0.0,0.27744421739360914,0.7225557826063909,145.1,115.111505807,117.588341176,15143.07995223999,15143.07995223999,1,1,4,60,62,1,0,3,0,1,0,0,0,0,0
8480,361,0.09184167671748651,0.02943667720887486,0.8787216460736387,145.1,112.048600854,118.889384248,27460.300052642822,27460.300052642822,1,1,4,30,42,1,0,2,0,1,0,0,0,0,0
8481,362,0.0,0.08270767807251803,0.917292321927482,145.1,115.101529942,107.370845622,30354.85998439789,60709.71996879578,2,1,4,20,51,1,0,3,2,1,0,0,0,0,0
8482,363,0.0,0.07662371735949747,0.9233762826405025,145.1,116.549720812,114.580689314,15191.38000869751,15191.38000869751,1,0,4,20,45,1,0,4,0,1,0,0,0,0,0
8483,364,0.03202622189389088,0.1581727867271685,0.8098009913789406,145.1,113.450409937,114.900612766,20634.13335243861,49521.92004585266,4,0,4,20,40,1,1,2,3,2,0,0,0,0,0
8484,365,0.0,0.09213618422708561,0.9078638157729144,145.1,113.437055035,117.875410538,17810.013343811035,26715.020015716553,2,1,4,41,28,1,0,5,1,2,0,0,0,0,0
8485,366,0.0,0.13016815997849324,0.8698318400215067,145.1,113.336463811,112.870586717,19646.739999771118,19646.739999771118,1,0,4,20,58,1,0,3,0,1,0,0,0,0,0
8486,367,0.0,0.11743919037889795,0.8825608096211021,145.1,113.201341607,113.730013227,25083.620100975037,25083.620100975037,1,1,4,20,35,1,0,3,0,1,0,0,0,0,0
8487,368,0.0,0.03470715975582941,0.9652928402441706,145.1,114.7,113.495838992,8390.200012207031,8390.200012207031,1,0,4,71,56,4,0,3,0,1,0,0,0,0,0
8488,369,0.0,0.1466703133172047,0.8533296866827953,145.1,114.094270248,111.666248407,12697.047960662841,31742.619901657104,4,0,4,71,44,1,1,3,2,2,0,0,0,0,0
8489,370,0.0,0.28930169526756255,0.7106983047324374,145.1,116.892655123,110.941602258,11257.057179042271,23639.82007598877,4,0,4,20,36,1,1,3,2,2,0,0,0,0,0
8490,371,0.0,0.3323318529234526,0.6676681470765474,145.1,115.780057397,113.424309163,13606.519981384277,13606.519981384277,1,0,4,60,43,1,0,5,0,1,0,0,0,0,0
8491,372,0.0,0.2934338047542364,0.7065661952457636,145.1,114.886164851,111.731694268,18987.86000061035,37975.7200012207,4,0,4,50,55,1,1,3,1,2,0,0,0,0,0
8492,423,0.0,0.39795236346978524,0.6020476365302148,145.1,115.226278384,116.637974215,8560.119979858398,8560.119979858398,1,0,2,50,70,5,0,3,0,0,0,0,0,0,0
8493,424,0.024060889245045694,0.20965692196165137,0.7662821887933029,145.1,114.882733223,112.452604369,16448.48690364672,37831.51987838745,4,1,2,20,43,1,1,1,2,2,0,0,0,0,0
8494,425,0.04176159244979128,0.21662545721145593,0.7416129503387529,145.1,113.116501973,111.013375061,15357.013363520304,23035.520045280457,3,0,2,41,33,1,1,3,0,2,0,0,0,0,0
8495,426,0.06674635370395374,0.18963706452865542,0.7436165817673909,145.1,114.54643931,112.706037469,17100.559971809387,17100.559971809387,1,0,2,60,78,5,0,3,0,0,0,0,0,0,0
8496,427,0.07271180512283545,0.1598384975065312,0.7674496973706334,145.1,113.425138734,113.947133325,20501.026816050213,30751.540224075317,3,0,2,70,56,1,5,3,0,1,0,0,0,0,0
8497,428,0.1960455764075067,0.008378016085790885,0.7955764075067024,145.1,121.9,115.700336984,5968.0,5968.0,1,1,2,42,27,1,0,5,0,1,0,0,0,0,0
8498,429,0.0161496262147811,0.10878560260048285,0.875064771184736,145.1,115.648625515,112.15988029,39910.51987552643,79821.03975105286,5,0,2,20,70,5,5,1,0,0,0,0,0,0,0
8499,430,0.0699028658566897,0.11533040014509525,0.8147667339982151,145.1,115.710185888,106.855130711,20250.322189331055,36450.5799407959,4,0,2,20,31,1,1,2,1,2,0,0,0,0,0
8500,431,0.020859107220492903,0.1822621066576456,0.7968787861218615,145.1,114.024633085,110.87900351,32407.906668980915,48611.860003471375,2,1,2,20,55,1,0,2,1,1,0,0,0,0,0
8501,432,0.0,0.049244340790199584,0.9507556592098004,145.1,115.041367088,117.716429008,23755.42003250122,23755.42003250122,1,1,2,20,56,1,0,5,0,1,0,0,0,0,0
8502,433,0.0,0.17001810647520874,0.8299818935247912,145.1,114.36124952,112.495467227,9149.744467205472,16469.54004096985,2,1,2,41,43,1,0,3,2,1,0,0,0,0,0
8503,434,0.0,0.18851468540197852,0.8114853145980214,145.1,113.95334385,115.237631908,12198.359913825989,24396.719827651978,2,1,2,50,57,1,0,3,2,2,0,0,0,0,0
8504,435,0.0331295229299596,0.21128117084933076,0.7555893062207096,145.1,114.053873133,109.766921793,14742.439989089966,29484.87997817993,2,1,2,50,53,6,0,1,2,0,0,0,0,0,0
8505,436,0.01985060891129121,0.13337089592497056,0.8467784951637383,145.1,113.161921039,108.858628049,14553.149990505643,26195.669982910156,4,1,2,70,52,1,1,2,1,2,0,0,0,0,0
8506,437,0.09503896595020826,0.11687799002626796,0.7880830440235238,145.1,116.208460139,112.212272535,10030.973336060842,15046.460004091263,3,0,2,70,57,7,7,3,0,0,0,0,0,0,0
8507,438,0.0,0.24739894098729553,0.7526010590127045,145.1,114.591909488,112.409300492,14924.342798164913,31341.119876146317,4,0,2,20,35,1,6,3,2,1,0,0,0,0,0
8508,517,0.02948316656443816,0.12699010594155405,0.8435267274940078,145.1,114.120492519,112.943616334,31956.895216987246,67109.47995567322,4,0,4,20,42,1,1,2,2,2,0,0,0,0,0
8509,518,0.0,0.15321719190855818,0.8467828080914418,145.1,114.455700857,111.477960841,30251.609474136716,63528.3798956871,4,0,4,31,44,1,1,2,2,2,0,0,0,0,0
8510,520,0.028449330320686608,0.1951794177816954,0.776371251897618,145.1,114.877917194,107.566757544,25333.459964752197,50666.919929504395,4,0,4,50,52,1,1,1,1,3,0,0,0,0,0
8511,521,0.0,0.18338484426815974,0.8166151557318403,145.1,113.955794665,105.178609443,17742.730440886127,40808.280014038086,4,0,4,31,48,1,1,1,2,2,0,0,0,0,0
8512,522,0.026446505050984934,0.2646495016986676,0.7089039932503475,145.1,115.828954206,113.630748801,19662.333415985107,29493.50012397766,3,0,4,70,74,5,5,1,0,0,0,0,0,0,0
8513,523,0.02065219361073325,0.05437378287718164,0.9249740235120851,145.1,114.82766981,111.508180673,50357.84670639038,75536.77005958557,3,0,4,20,52,1,1,1,0,2,0,0,0,0,0
8514,524,0.03126544702358688,0.11419466964683693,0.8545398833295762,145.1,116.43479743,111.689142958,39069.28161833021,105487.06036949158,4,0,4,20,44,1,1,2,4,2,0,0,0,0,0
8515,525,0.028145732147109616,0.12963924164396504,0.8422150262089253,145.1,111.688395569,112.464170527,17595.495212191625,36950.53994560242,4,0,4,20,37,1,1,2,2,2,0,0,0,0,0
8516,526,0.020912050713852333,0.06754197869038825,0.9115459705957594,145.1,114.392458256,116.081940007,27456.25833272934,65895.01999855042,4,1,4,20,49,1,6,2,3,1,0,0,0,0,0
8517,527,0.07504026086539353,0.15129327559713424,0.7736664635374723,145.1,113.113153607,111.74977029,24768.419056619914,52013.680018901825,4,0,4,42,39,1,4,2,2,2,0,0,0,0,0
8518,528,0.04285836040539853,0.08409007890517115,0.8730515606894304,145.1,116.463140431,109.948323021,30335.50496530533,60671.00993061066,4,0,4,31,53,1,1,2,1,2,0,0,0,0,0
8519,529,0.0698086009022398,0.09751724576443237,0.8326741533333278,145.1,114.998024893,125.690724758,11266.520025253296,11266.520025253296,1,1,4,50,46,4,0,1,0,1,0,0,0,0,0
8520,530,0.0,0.11071210011562327,0.8892878998843767,145.1,114.932209118,109.946745199,27935.759962717693,41903.63994407654,2,0,4,50,48,1,0,3,1,1,0,0,0,0,0
8521,608,0.0,0.016799870952585536,0.9832001290474145,145.1,115.188169824,99.9337446595,30612.140003442764,30612.140003442764,1,0,4,31,31,1,0,3,0,1,0,0,0,0,0
8522,609,0.0,0.18879571802369316,0.8112042819763068,145.1,114.403831295,112.396293012,19616.546677271526,29424.820015907288,3,0,4,20,59,1,1,3,0,2,0,0,0,0,0
8523,610,0.0,0.1479088356207525,0.8520911643792475,145.1,113.332387058,111.754407418,17102.104808262415,35914.420097351074,4,0,4,71,37,1,1,2,2,2,0,0,0,0,0
8524,611,0.013327319034153219,0.1382186517869278,0.848454029178919,145.1,114.298214722,106.792239851,26011.733175913494,39017.59976387024,3,0,4,20,23,1,1,3,0,2,0,0,0,0,0
8525,612,0.0,0.04822581633065587,0.9517741836693442,145.1,114.665020005,110.066311907,51979.766354878746,77969.64953231812,2,1,4,33,53,1,0,3,1,1,0,0,0,0,0
8526,613,0.0,0.12884099806648291,0.871159001933517,145.1,114.127905193,111.315969306,33014.64658292135,49521.96987438202,3,0,4,31,25,1,1,3,0,2,0,0,0,0,0
8527,614,0.0,0.1696195203358293,0.8303804796641707,145.1,113.352822888,111.411206711,13719.17568731308,27438.35137462616,4,0,4,31,25,1,0,1,1,2,0,0,0,0,0
8528,615,0.0057829481828300545,0.07523244850611485,0.9189846033110551,145.1,115.941920769,113.201874027,71935.62640508015,107903.43960762024,3,0,4,20,74,5,5,1,0,0,0,0,0,0,0
8529,616,0.07454097804981195,0.1691602186305384,0.7562988033196496,145.1,113.799706952,114.361439983,14684.540023803711,14684.540023803711,1,1,4,42,24,1,0,3,0,1,0,0,0,0,0
8530,617,0.0,0.20838616099339788,0.7916138390066021,145.1,115.123366653,112.267054952,23732.670001983643,47465.340003967285,4,0,4,50,74,5,6,1,1,0,0,0,0,0,0
8531,618,0.0,0.14205975291974066,0.8579402470802593,145.1,114.740922369,112.450771824,27131.710010528564,27131.710010528564,1,0,4,31,39,1,0,1,0,1,0,0,0,0,0
8532,619,0.0,0.1413257654308468,0.8586742345691533,145.1,116.496275211,113.321901697,33971.25329335531,50956.87994003296,3,0,4,20,65,5,5,1,0,0,0,0,0,0,0
8533,704,0.0,0.1177601612311566,0.8822398387688434,145.1,113.416696419,133.764061381,45820.080112457275,45820.080112457275,1,0,4,20,75,5,0,1,0,0,0,0,0,0,0
8534,705,0.02412100660691967,0.044339944331770624,0.9315390490613097,145.1,116.244351986,112.283626963,26785.77996826172,26785.77996826172,1,0,4,20,70,5,0,1,0,0,0,0,0,0,0
8535,708,0.02035669905005439,0.04802012243193707,0.9316231785180086,145.1,113.721359204,112.877253373,24752.53987121582,24752.53987121582,1,0,4,20,31,1,0,2,0,1,0,0,0,0,0
8536,709,0.03692237145763513,0.09344234603217269,0.8696352825101922,145.1,114.41507374,110.011586632,38729.906654040016,58094.85998106003,3,0,4,20,34,1,1,2,0,2,0,0,0,0,0
8537,710,0.0,0.1882297979554883,0.8117702020445117,145.1,114.27437366,116.823156905,8435.539988994598,8435.539988994598,1,0,4,71,32,1,0,3,0,1,0,0,0,0,0
8538,711,0.0,0.28219661105847144,0.7178033889415285,145.1,114.296145657,112.150560896,17657.240008036297,26485.860012054443,2,0,4,20,50,1,0,1,1,1,0,0,0,0,0
8539,712,0.0,0.18887507992373,0.81112492007627,145.1,112.973330207,109.044776088,20345.31532360957,26448.909920692444,2,0,4,50,38,1,0,3,1,1,0,0,0,0,0
8540,713,0.043962673560405924,0.22959945890819528,0.7264378675313988,145.1,115.429376195,113.863333033,19713.693378448486,29570.54006767273,3,0,4,60,76,5,5,1,0,0,0,0,0,0,0
8541,714,0.0,0.2996168249467192,0.7003831750532807,145.1,115.647639301,114.782551457,19782.199922561646,19782.199922561646,1,0,4,50,77,5,0,1,0,0,0,0,0,0,0
8542,715,0.0,0.09096212145295789,0.9090378785470421,145.1,114.235767152,113.060835666,33028.25314839681,49542.379722595215,3,0,4,20,82,5,5,3,0,0,0,0,0,0,0
8543,716,0.034003821297768674,0.08569672674164719,0.8802994519605841,145.1,117.343114948,113.346246119,10311.44571685791,36090.060009002686,4,0,4,20,44,1,4,3,6,2,0,0,0,0,0
8544,717,0.0,0.35625679568115337,0.6437432043188466,145.1,116.082584499,112.652086878,11489.441676239174,27574.660022974014,4,0,4,41,37,1,6,2,3,1,0,0,0,0,0
8545,718,0.0,0.23785233050196944,0.7621476694980306,145.1,113.62973609,111.335186302,12094.226708730062,18141.340063095093,3,0,4,31,65,5,5,1,0,0,0,0,0,0,0
8546,719,0.020426218289397106,0.10339357182752261,0.8761802098830803,145.1,113.623350792,114.639738837,19462.847617921376,40871.97999763489,4,0,4,20,36,1,1,2,2,2,0,0,0,0,0
8547,720,0.0,0.025905538620234213,0.9740944613797657,145.1,113.94288485,116.480286428,17256.026646931965,25884.03997039795,5,1,4,20,26,1,0,3,0,2,0,0,0,0,0
