,identifiant_menage,depenses_gaz_prix_unitaire,depenses_electricite_prix_unitaire
4473,201707144,0.0476,0.1449
4474,201707146,0.0476,0.1449
4475,201707147,0.0476,0.1449
4476,201707148,0.0,0.1449
4477,201707149,0.0476,0.1449
4478,201707151,0.0,0.1449
4479,201707152,0.0476,0.1449
4480,201707153,0.0,0.1449
4481,201707154,0.0,0.1449
4482,201707155,0.0,0.1449
4483,201707157,0.0476,0.1449
4484,201707158,0.0,0.1449
4485,201707159,0.0,0.1449
4486,201707160,0.0476,0.1449
4487,201707161,0.0,0.1449
4488,201707162,0.0,0.1449
4489,201707163,0.0,0.1449
4490,201707164,0.0,0.1449
4491,201707165,0.0,0.1449
4492,201707166,0.0,0.1449
4493,201707167,0.0,0.1449
4494,201707168,0.0476,0.1449
4495,201707170,0.0,0.1449
4496,201707171,0.0476,0.1449
4497,201707172,0.0476,0.1449
4498,201707173,0.0,0.1449
4499,201707175,0.0,0.1449
4500,201707176,0.0476,0.1449
4501,201707177,0.0708,0.1449
4502,201707178,0.0,0.1449
4503,201707180,0.0476,0.1449
4504,201707181,0.0476,0.1449
4505,201707182,0.0,0.1564
4506,201707183,0.0476,0.1449
4507,201707184,0.0,0.1449
4508,201707185,0.0476,0.1449
4509,201707186,0.0,0.1449
4510,201707188,0.0,0.1449
4511,201707189,0.0476,0.1449
4512,201707190,0.0476,0.1449
4513,201707192,0.0,0.1449
4514,201707193,0.0476,0.1449
4515,201707194,0.0476,0.1449
4516,201707195,0.0,0.1449
4517,201707197,0.0,0.1449
4518,201707198,0.0,0.1449
4519,201707199,0.0476,0.1449
4520,201707201,0.0,0.1449
4521,201707202,0.0708,0.1449
4522,201707203,0.0476,0.1449
4523,201707204,0.0,0.1449
4524,201707205,0.0,0.1449
4525,201707206,0.0,0.1449
4526,201707207,0.0476,0.1449
4527,201707208,0.0,0.1449
4528,201707209,0.0,0.1449
4529,201707210,0.0,0.1449
4530,201707211,0.0476,0.1449
4531,201707212,0.0,0.1449
4532,201707213,0.0476,0.1449
4533,201707214,0.0,0.1449
4534,201707215,0.0,0.1449
4535,201707216,0.0,0.1449
4536,201707217,0.0476,0.1449
4537,201707218,0.0476,0.1449
4538,201707219,0.0,0.1449
4539,201707220,0.0708,0.1449
4540,201707222,0.0,0.1449
4541,201707223,0.0476,0.1449
4542,201707224,0.0,0.1449
4543,201707225,0.0,0.1564
4544,201707226,0.0,0.1449
4545,201707227,0.0,0.1449
4546,201707228,0.0476,0.1449
4547,201707230,0.0,0.1449
4548,201707231,0.0476,0.1449
4549,201707232,0.0897,0.1564
4550,201707233,0.0476,0.1449
4551,201707234,0.0476,0.1449
4552,201707235,0.0,0.1449
4553,201707236,0.0,0.1449
4554,201707237,0.0476,0.1449
4555,201707238,0.0,0.1449
4556,201707239,0.0,0.1449
4557,201707240,0.0476,0.1449
4558,201707241,0.0,0.1449
4559,201707242,0.0,0.1449
4560,201707243,0.0476,0.1449
4561,201707244,0.0,0.1449
4562,201707245,0.0476,0.1449
4563,201707246,0.0,0.1449
4564,201707247,0.0,0.1449
4565,201707248,0.0,0.1449
4566,201707249,0.0,0.1449
4567,201707250,0.0476,0.1449
4568,201707251,0.0,0.1449
4569,201707252,0.0708,0.1564
4570,201707253,0.0,0.1449
4571,201707254,0.0,0.1449
4572,201707255,0.0,0.1449
4573,201707256,0.0,0.1449
4574,201707257,0.0,0.1449
4575,201707258,0.0,0.1449
4576,201707260,0.0476,0.1449
4577,201707261,0.0476,0.1449
4578,201707262,0.0476,0.1449
4579,201707263,0.0,0.1449
4580,201707264,0.0,0.1449
4581,201707265,0.0,0.1449
4582,201707266,0.0,0.1449
4583,201707267,0.0897,0.1449
4584,201707268,0.0,0.1449
4585,201707269,0.0476,0.1449
4586,201707270,0.0,0.1449
4587,201707271,0.0476,0.1449
4588,201707272,0.0,0.1449
4589,201707273,0.0,0.1449
4590,201707274,0.0,0.1449
4591,201707276,0.0476,0.1449
4592,201707277,0.0,0.1449
4593,201707278,0.0476,0.1449
4594,201707279,0.0476,0.1449
4595,201707280,0.0476,0.1449
4596,201707281,0.0476,0.1449
4597,201707282,0.0,0.1449
4598,201707283,0.0,0.1449
4599,201707284,0.0,0.1449
4600,201707285,0.0,0.1449
4601,201707286,0.0476,0.1449
4602,201707287,0.0,0.1449
4603,201707288,0.0476,0.1449
4604,201707289,0.0,0.1449
4605,201707290,0.0,0.1449
4606,201707292,0.0,0.1449
4607,201707293,0.0,0.1449
4608,201707294,0.0,0.1449
4609,201707295,0.0476,0.1449
4610,201707296,0.0708,0.1564
4611,201707297,0.0,0.1449
4612,201707298,0.0,0.1449
4613,201707299,0.0476,0.1449
4614,201707300,0.0,0.1564
4615,201707301,0.0476,0.1449
4616,201707302,0.0,0.1449
4617,201707303,0.0,0.1449
4618,201707304,0.0,0.1449
4619,201707305,0.0,0.1449
4620,201707307,0.0,0.1449
4621,201707308,0.0476,0.1449
4622,201707310,0.0476,0.1449
4623,201707311,0.0,0.1449
4624,201707312,0.0,0.1449
4625,201707313,0.0,0.1449
4626,201707314,0.0708,0.1449
4627,201707315,0.0,0.1449
4628,201707316,0.0,0.1449
4629,201707317,0.0,0.1449
4630,201707318,0.0476,0.1449
4631,201707320,0.0476,0.1449
4632,201707321,0.0,0.1449
4633,201707322,0.0476,0.1449
4634,201707323,0.0,0.1449
4635,201707324,0.0476,0.1449
4636,201707325,0.0,0.1564
4637,201707326,0.0,0.1449
4638,201707327,0.0,0.1449
4639,201707329,0.0,0.1449
4640,201707330,0.0476,0.1449
4641,201707331,0.0,0.1449
4642,201707332,0.0897,0.1564
4643,201707333,0.0708,0.1449
4644,201707334,0.0,0.1449
4645,201707335,0.0897,0.1564
4646,201707337,0.0,0.1449
4647,201707338,0.0,0.1449
4648,201707339,0.0476,0.1449
4649,201707340,0.0476,0.1449
4650,201707341,0.0,0.1449
4651,201707342,0.0476,0.1449
4652,201707343,0.0476,0.1449
4653,201707344,0.0,0.1449
4654,201707345,0.0,0.1449
4655,201700003,0.0476,0.1449
4656,201700004,0.0,0.1449
4657,201700005,0.0,0.1449
4658,201700006,0.0,0.1449
4659,201700008,0.0476,0.1449
4660,201700009,0.0476,0.1449
4661,201700010,0.0,0.1449
4662,201700011,0.0708,0.1564
4663,201700012,0.0476,0.1449
4664,201700013,0.0476,0.1449
4665,201700014,0.0,0.1449
4666,201700015,0.0476,0.1449
4667,201700016,0.0,0.1449
4668,201700017,0.0,0.1449
4669,201700018,0.0,0.1449
4670,201700019,0.0,0.1449
4671,201700021,0.0,0.1449
4672,201700022,0.0,0.1449
4673,201700023,0.0,0.1449
4674,201700024,0.0,0.1449
4675,201700025,0.0,0.1449
4676,201700026,0.0,0.1449
4677,201700027,0.0708,0.1449
4678,201700028,0.0476,0.1449
4679,201700029,0.0476,0.1449
4680,201700030,0.0476,0.1449
4681,201700031,0.0,0.1449
4682,201700032,0.0,0.1449
4683,201700034,0.0476,0.1449
4684,201700035,0.0,0.1449
4685,201700036,0.0,0.1449
4686,201700037,0.0476,0.1449
4687,201700038,0.0,0.1449
4688,201700040,0.0476,0.1449
4689,201700041,0.0,0.1449
4690,201700042,0.0,0.1449
4691,201700043,0.0476,0.1449
4692,201700045,0.0476,0.1449
4693,201700046,0.0,0.1449
4694,201700047,0.0,0.1449
4695,201700049,0.0,0.1449
4696,201700050,0.0476,0.1449
4697,201700051,0.0476,0.1449
4698,201700052,0.0476,0.1449
4699,201700053,0.0,0.1449
4700,201700055,0.0708,0.1449
4701,201700056,0.0,0.1449
4702,201700057,0.0,0.1449
4703,201700058,0.0476,0.1449
4704,201700059,0.0,0.1564
4705,201700060,0.0,0.1449
4706,201700061,0.0476,0.1449
4707,201700063,0.0,0.1449
4708,201700064,0.0,0.1449
4709,201700065,0.0,0.1449
4710,201700066,0.0,0.1564
4711,201700068,0.0476,0.1449
4712,201700069,0.0,0.1449
4713,201700070,0.0,0.1449
4714,201700071,0.0,0.1449
4715,201700072,0.0,0.1449
4716,201700073,0.0476,0.1449
4717,201700074,0.0,0.1449
4718,201700075,0.0,0.1449
4719,201700076,0.0476,0.1449
4720,201700078,0.0,0.1449
4721,201700079,0.0,0.1449
4722,201700080,0.0476,0.1449
4723,201700081,0.0,0.1449
4724,201700083,0.0,0.1449
4725,201700084,0.0476,0.1449
4726,201700085,0.0476,0.1449
4727,201700087,0.0,0.1449
4728,201700088,0.0,0.1449
4729,201700089,0.0476,0.1449
4730,201700090,0.0476,0.1449
4731,201700091,0.0,0.1449
4732,201700092,0.0,0.1449
4733,201700093,0.0476,0.1449
4734,201700094,0.0,0.1449
4735,201700095,0.0,0.1449
4736,201700096,0.0,0.1449
4737,201700098,0.0,0.1449
4738,201700099,0.0,0.1449
4739,201700100,0.0476,0.1449
4740,201700101,0.0476,0.1449
4741,201700102,0.0,0.1449
4742,201700104,0.0476,0.1449
4743,201700105,0.0,0.1449
4744,201700106,0.0,0.1449
4745,201700107,0.0476,0.1449
4746,201700108,0.0,0.1449
4747,201700109,0.0476,0.1449
4748,201700111,0.0476,0.1449
4749,201700112,0.0,0.1449
4750,201700113,0.0708,0.1449
4751,201700114,0.0476,0.1449
4752,201700115,0.0,0.1449
4753,201700116,0.0476,0.1449
4754,201700117,0.0,0.1449
4755,201700118,0.0,0.1564
4756,201700119,0.0,0.1564
4757,201700120,0.0476,0.1449
4758,201700121,0.0,0.1449
4759,201700122,0.0,0.1449
4760,201700123,0.0,0.1449
4761,201700124,0.0476,0.1449
4762,201700125,0.0476,0.1449
4763,201700126,0.0708,0.1449
4764,201700128,0.0476,0.1449
4765,201700129,0.0,0.1449
4766,201700130,0.0,0.1449
4767,201700131,0.0476,0.1449
4768,201700133,0.0,0.1449
4769,201700134,0.0,0.1449
4770,201700135,0.0,0.1449
4771,201700136,0.0,0.1449
4772,201700137,0.0476,0.1449
4773,201700138,0.0,0.1449
4774,201700139,0.0476,0.1449
4775,201700140,0.0,0.1449
4776,201700141,0.0,0.1449
4777,201700143,0.0476,0.1449
4778,201700144,0.0,0.1449
4779,201700145,0.0476,0.1449
4780,201700146,0.0,0.1449
4781,201700147,0.0476,0.1449
4782,201700148,0.0,0.1449
4783,201700149,0.0476,0.1449
4784,201700150,0.0476,0.1449
4785,201700151,0.0,0.1449
4786,201700152,0.0,0.1449
4787,201700153,0.0,0.1449
4788,201700154,0.0476,0.1449
4789,201700155,0.0476,0.1449
4790,201700156,0.0476,0.1449
4791,201700157,0.0476,0.1449
4792,201700158,0.0,0.1449
4793,201700160,0.0,0.1449
4794,201700161,0.0476,0.1449
4795,201700162,0.0476,0.1449
4796,201700163,0.0476,0.1449
4797,201700164,0.0,0.1449
4798,201700166,0.0,0.1449
4799,201700167,0.0476,0.1449
4800,201700168,0.0708,0.1449
4801,201700169,0.0476,0.1449
4802,201700170,0.0,0.1449
4803,201700171,0.0,0.1449
4804,201700173,0.0,0.1449
4805,201700174,0.0708,0.1449
4806,201700175,0.0,0.1449
4807,201700176,0.0,0.1449
4808,201700177,0.0,0.1449
4809,201700178,0.0,0.1449
4810,201700180,0.0,0.1449
4811,201700181,0.0476,0.1449
4812,201700182,0.0,0.1449
4813,201700183,0.0,0.1449
4814,201700184,0.0,0.1449
4815,201700185,0.0476,0.1449
4816,201700186,0.0476,0.1449
4817,201700187,0.0476,0.1449
4818,201700189,0.0,0.1449
4819,201700190,0.0,0.1449
4820,201700191,0.0,0.1449
4821,201700192,0.0,0.1449
4822,201700193,0.0,0.1449
4823,201700194,0.0,0.1449
4824,201700195,0.0476,0.1449
4825,201700196,0.0,0.1449
4826,201700198,0.0476,0.1449
4827,201700199,0.0476,0.1449
4828,201700200,0.0,0.1449
4829,201700201,0.0,0.1449
4830,201700202,0.0,0.1449
4831,201700203,0.0476,0.1449
4832,201700204,0.0476,0.1449
4833,201700206,0.0476,0.1449
4834,201700207,0.0476,0.1449
4835,201700208,0.0,0.1449
4836,201700210,0.0,0.1449
4837,201700211,0.0,0.1449
4838,201700212,0.0476,0.1449
4839,201700213,0.0476,0.1449
4840,201700214,0.0,0.1564
4841,201700215,0.0476,0.1449
4842,201700216,0.0476,0.1449
4843,201700217,0.0,0.1449
4844,201700218,0.0,0.1449
4845,201700220,0.0,0.1449
4846,201700221,0.0,0.1449
4847,201700222,0.0,0.1449
4848,201700223,0.0476,0.1449
4849,201700224,0.0476,0.1449
4850,201700225,0.0476,0.1449
4851,201700226,0.0,0.1449
4852,201700227,0.0,0.1449
4853,201700228,0.0476,0.1449
4854,201700230,0.0476,0.1449
4855,201700231,0.0476,0.1449
4856,201700232,0.0,0.1449
4857,201700233,0.0,0.1449
4858,201700234,0.0,0.1449
4859,201700235,0.0,0.1449
4860,201700236,0.0476,0.1449
4861,201700237,0.0476,0.1449
4862,201700238,0.0,0.1449
4863,201700239,0.0,0.1449
4864,201700241,0.0,0.1449
4865,201700242,0.0,0.1449
4866,201700243,0.0476,0.1449
4867,201700245,0.0476,0.1449
4868,201700246,0.0,0.1449
4869,201700247,0.0708,0.1564
4870,201700248,0.0,0.1449
4871,201700249,0.0,0.1449
4872,201700250,0.0,0.1449
4873,201700251,0.0476,0.1449
4874,201700252,0.0476,0.1449
4875,201700253,0.0,0.1564
4876,201700254,0.0476,0.1449
4877,201700255,0.0,0.1449
4878,201700257,0.0476,0.1449
4879,201700258,0.0,0.1564
4880,201700259,0.0476,0.1449
4881,201700260,0.0,0.1449
4882,201700261,0.0,0.1449
4883,201700262,0.0,0.1449
4884,201700263,0.0,0.1449
4885,201700264,0.0,0.1449
4886,201700266,0.0476,0.1449
4887,201700267,0.0476,0.1449
4888,201700268,0.0476,0.1449
4889,201700270,0.0476,0.1449
4890,201700271,0.0,0.1449
4891,201700272,0.0,0.1564
4892,201700273,0.0476,0.1449
4893,201700274,0.0476,0.1449
4894,201700275,0.0,0.1449
4895,201700276,0.0,0.1449
4896,201700277,0.0,0.1449
4897,201700278,0.0,0.1449
4898,201700280,0.0,0.1449
4899,201700281,0.0,0.1449
4900,201700282,0.0,0.1449
4901,201700283,0.0,0.1449
4902,201700284,0.0,0.1449
4903,201700285,0.0476,0.1449
4904,201700286,0.0,0.1449
4905,201700287,0.0,0.1449
4906,201700289,0.0476,0.1449
4907,201700290,0.0,0.1449
4908,201700291,0.0,0.1564
4909,201700292,0.0,0.1449
4910,201700293,0.0476,0.1449
4911,201700294,0.0,0.1449
4912,201700295,0.0,0.1449
4913,201700296,0.0476,0.1449
4914,201700298,0.0,0.1449
4915,201700299,0.0,0.1449
4916,201700300,0.0,0.1449
4917,201700301,0.0476,0.1449
4918,201700302,0.0476,0.1449
4919,201700304,0.0,0.1449
4920,201700306,0.0476,0.1449
4921,201700307,0.0476,0.1449
4922,201700308,0.0,0.1449
4923,201700310,0.0476,0.1449
4924,201700311,0.0476,0.1449
4925,201700312,0.0,0.1449
4926,201700313,0.0,0.1449
4927,201700314,0.0,0.1449
4928,201700316,0.0708,0.1449
4929,201700317,0.0,0.1449
4930,201700318,0.0,0.1449
4931,201700319,0.0476,0.1449
4932,201700320,0.0476,0.1449
4933,201700321,0.0476,0.1449
4934,201700322,0.0,0.1564
4935,201700323,0.0476,0.1449
4936,201700324,0.0,0.1449
4937,201700325,0.0,0.1564
4938,201700326,0.0,0.1449
4939,201700327,0.0,0.1449
4940,201700328,0.0476,0.1449
4941,201700329,0.0,0.1449
4942,201700330,0.0476,0.1449
4943,201700331,0.0,0.1449
4944,201700332,0.0,0.1449
4945,201700333,0.0,0.1449
4946,201700334,0.0476,0.1449
4947,201700335,0.0476,0.1449
4948,201700336,0.0708,0.1449
4949,201700337,0.0476,0.1449
4950,201700338,0.0476,0.1449
4951,201700339,0.0,0.1449
4952,201700340,0.0,0.1449
4953,201700341,0.0,0.1449
4954,201700342,0.0,0.1449
4955,201700343,0.0476,0.1449
4956,201700345,0.0,0.1449
4957,201700346,0.0,0.1449
4958,201700347,0.0476,0.1449
4959,201700348,0.0,0.1449
4960,201700349,0.0708,0.1449
4961,201700350,0.0,0.1449
4962,201700351,0.0708,0.1449
4963,201700352,0.0476,0.1449
4964,201700353,0.0,0.1449
4965,201700355,0.0,0.1449
4966,201700356,0.0,0.1449
4967,201700358,0.0,0.1449
4968,201700359,0.0,0.1449
4969,201700360,0.0,0.1449
4970,201700361,0.0708,0.1449
4971,201700362,0.0,0.1449
4972,201700363,0.0,0.1449
4973,201700364,0.0476,0.1449
4974,201700365,0.0476,0.1449
4975,201700366,0.0,0.1449
4976,201700367,0.0476,0.1449
4977,201700368,0.0,0.1449
4978,201700369,0.0,0.1449
4979,201700370,0.0476,0.1449
4980,201700372,0.0476,0.1449
4981,201700373,0.0476,0.1449
4982,201700374,0.0,0.1449
4983,201700375,0.0,0.1449
4984,201700376,0.0476,0.1449
4985,201700377,0.0,0.1449
4986,201700378,0.0,0.1449
4987,201700379,0.0476,0.1449
4988,201700381,0.0476,0.1449
4989,201700382,0.0,0.1449
4990,201700383,0.0476,0.1449
4991,201700384,0.0,0.1449
4992,201700385,0.0476,0.1449
4993,201700386,0.0476,0.1449
4994,201700387,0.0476,0.1449
4995,201700389,0.0,0.1449
4996,201700390,0.0,0.1449
4997,201700391,0.0,0.1449
4998,201700392,0.0476,0.1449
4999,201700393,0.0,0.1564
5000,201700395,0.0,0.1449
5001,201700396,0.0,0.1449
5002,201700397,0.0476,0.1449
5003,201700398,0.0,0.1449
5004,201700399,0.0,0.1449
5005,201700400,0.0476,0.1449
5006,201700401,0.0,0.1449
5007,201700402,0.0,0.1449
5008,201700403,0.0476,0.1449
5009,201700404,0.0476,0.1449
5010,201700405,0.0476,0.1449
5011,201700406,0.0,0.1449
5012,201700407,0.0476,0.1449
5013,201700408,0.0476,0.1449
5014,201700409,0.0,0.1449
5015,201700410,0.0,0.1449
5016,201700411,0.0,0.1449
5017,201700412,0.0476,0.1449
5018,201700413,0.0476,0.1449
5019,201700414,0.0,0.1449
5020,201700415,0.0,0.1449
5021,201700416,0.0476,0.1449
5022,201700417,0.0,0.1449
5023,201700418,0.0476,0.1449
5024,201700419,0.0476,0.1449
5025,201700420,0.0,0.1449
5026,201700421,0.0,0.1449
5027,201700422,0.0,0.1449
5028,201700423,0.0708,0.1449
5029,201700424,0.0476,0.1449
5030,201700425,0.0,0.1449
5031,201700426,0.0,0.1449
5032,201700427,0.0,0.1449
5033,201700429,0.0,0.1449
5034,201700430,0.0,0.1449
5035,201700431,0.0,0.1449
5036,201700432,0.0,0.1449
5037,201700433,0.0476,0.1449
5038,201700434,0.0,0.1564
5039,201700435,0.0,0.1449
5040,201700436,0.0476,0.1449
5041,201700437,0.0476,0.1449
5042,201700438,0.0708,0.1449
5043,201700439,0.0476,0.1449
5044,201700440,0.0476,0.1449
5045,201700441,0.0,0.1449
5046,201700442,0.0476,0.1449
5047,201700443,0.0476,0.1449
5048,201700445,0.0,0.1449
5049,201700446,0.0476,0.1449
5050,201700447,0.0476,0.1449
5051,201700448,0.0708,0.1449
5052,201700449,0.0,0.1449
5053,201700451,0.0,0.1449
5054,201700452,0.0476,0.1449
5055,201700453,0.0,0.1449
5056,201700454,0.0476,0.1449
5057,201700455,0.0,0.1449
5058,201700457,0.0476,0.1449
5059,201700458,0.0,0.1449
5060,201700459,0.0,0.1449
5061,201700460,0.0,0.1449
5062,201700461,0.0,0.1449
5063,201700462,0.0708,0.1564
5064,201700463,0.0476,0.1449
5065,201700465,0.0476,0.1449
5066,201700466,0.0476,0.1449
5067,201700467,0.0,0.1449
5068,201700468,0.0476,0.1449
5069,201700470,0.0,0.1449
5070,201700471,0.0,0.1449
5071,201700472,0.0476,0.1449
5072,201700474,0.0476,0.1449
5073,201700475,0.0476,0.1449
5074,201700476,0.0476,0.1449
5075,201700478,0.0,0.1449
5076,201700480,0.0476,0.1449
5077,201700481,0.0476,0.1449
5078,201700482,0.0476,0.1449
5079,201700484,0.0,0.1449
5080,201700485,0.0,0.1449
5081,201700486,0.0,0.1449
5082,201700487,0.0476,0.1449
5083,201700488,0.0476,0.1449
5084,201700489,0.0476,0.1449
5085,201700490,0.0476,0.1449
5086,201700492,0.0,0.1449
5087,201700493,0.0476,0.1449
5088,201700494,0.0,0.1449
5089,201700495,0.0,0.1449
5090,201700496,0.0476,0.1449
5091,201700497,0.0,0.1449
5092,201700499,0.0476,0.1449
5093,201700500,0.0,0.1449
5094,201700501,0.0476,0.1449
5095,201700502,0.0,0.1449
5096,201700503,0.0708,0.1449
5097,201700505,0.0,0.1449
5098,201700506,0.0476,0.1449
5099,201700507,0.0,0.1449
5100,201700508,0.0476,0.1449
5101,201700509,0.0476,0.1449
5102,201700510,0.0476,0.1449
5103,201700511,0.0,0.1449
5104,201700512,0.0,0.1449
5105,201700513,0.0,0.1449
5106,201700514,0.0,0.1449
5107,201700515,0.0,0.1449
5108,201700516,0.0,0.1449
5109,201700519,0.0476,0.1449
5110,201700520,0.0476,0.1449
5111,201700521,0.0,0.1449
5112,201700523,0.0,0.1449
5113,201700524,0.0,0.1449
5114,201700525,0.0708,0.1449
5115,201700526,0.0,0.1449
5116,201700527,0.0,0.1449
5117,201700529,0.0476,0.1449
5118,201700530,0.0,0.1564
5119,201700532,0.0476,0.1449
5120,201700533,0.0,0.1449
5121,201700534,0.0,0.1449
5122,201700535,0.0,0.1449
5123,201700536,0.0476,0.1449
5124,201700538,0.0,0.1449
5125,201700539,0.0,0.1449
5126,201700540,0.0476,0.1449
5127,201700541,0.0,0.1449
5128,201700542,0.0,0.1449
5129,201700543,0.0,0.1449
5130,201700544,0.0,0.1449
5131,201700545,0.0708,0.1449
5132,201700546,0.0,0.1449
5133,201700547,0.0,0.1449
5134,201700548,0.0,0.1449
5135,201700550,0.0,0.1449
5136,201700551,0.0,0.1449
5137,201700552,0.0476,0.1449
5138,201700553,0.0,0.1449
5139,201700554,0.0476,0.1449
5140,201700555,0.0476,0.1449
5141,201700556,0.0,0.1449
5142,201700557,0.0,0.1449
5143,201700558,0.0,0.1449
5144,201700559,0.0,0.1449
5145,201700561,0.0476,0.1449
5146,201700562,0.0,0.1449
5147,201700563,0.0,0.1449
5148,201700564,0.0,0.1449
5149,201700566,0.0476,0.1564
5150,201700567,0.0,0.1449
5151,201700568,0.0,0.1449
5152,201700569,0.0708,0.1449
5153,201700570,0.0708,0.1449
5154,201700571,0.0476,0.1449
5155,201700572,0.0,0.1564
5156,201700573,0.0476,0.1449
5157,201700574,0.0,0.1449
5158,201700575,0.0,0.1449
5159,201700576,0.0,0.1449
5160,201700578,0.0476,0.1449
5161,201700579,0.0476,0.1449
5162,201700580,0.0,0.1449
5163,201700581,0.0476,0.1449
5164,201700583,0.0476,0.1449
5165,201700584,0.0476,0.1449
5166,201700585,0.0,0.1449
5167,201700586,0.0476,0.1449
5168,201700587,0.0,0.1449
5169,201700588,0.0,0.1449
5170,201700590,0.0,0.1449
5171,201700591,0.0476,0.1449
5172,201700592,0.0,0.1449
5173,201700593,0.0476,0.1449
5174,201700594,0.0708,0.1449
5175,201700596,0.0,0.1449
5176,201700597,0.0,0.1449
5177,201700598,0.0476,0.1449
5178,201700600,0.0,0.1449
5179,201700601,0.0708,0.1449
5180,201700602,0.0,0.1449
5181,201700603,0.0,0.1449
5182,201700604,0.0476,0.1449
5183,201700605,0.0476,0.1449
5184,201700607,0.0,0.1449
5185,201700608,0.0476,0.1449
5186,201700609,0.0476,0.1449
5187,201700610,0.0476,0.1449
5188,201700611,0.0476,0.1449
5189,201700612,0.0,0.1449
5190,201700614,0.0476,0.1449
5191,201700615,0.0476,0.1449
5192,201700616,0.0,0.1564
5193,201700617,0.0,0.1449
5194,201700618,0.0476,0.1449
5195,201700619,0.0,0.1449
5196,201700620,0.0,0.1449
5197,201700621,0.0,0.1449
5198,201700622,0.0,0.1449
5199,201700623,0.0,0.1449
5200,201700624,0.0,0.1449
5201,201700625,0.0,0.1449
5202,201700626,0.0,0.1449
5203,201700627,0.0476,0.1449
5204,201700628,0.0476,0.1449
5205,201700629,0.0,0.1449
5206,201700630,0.0,0.1449
5207,201700631,0.0476,0.1449
5208,201700632,0.0,0.1449
5209,201700633,0.0476,0.1449
5210,201700634,0.0,0.1449
5211,201700636,0.0476,0.1449
5212,201700637,0.0708,0.1449
5213,201700638,0.0,0.1449
5214,201700639,0.0476,0.1449
5215,201700640,0.0,0.1449
5216,201700642,0.0476,0.1449
5217,201700643,0.0476,0.1449
5218,201700644,0.0,0.1449
5219,201700645,0.0,0.1449
5220,201700647,0.0476,0.1449
5221,201700648,0.0,0.1449
5222,201700649,0.0476,0.1449
5223,201700650,0.0476,0.1449
5224,201700651,0.0476,0.1449
5225,201700652,0.0,0.1449
5226,201700654,0.0,0.1449
5227,201700655,0.0476,0.1449
5228,201700656,0.0476,0.1449
5229,201700657,0.0476,0.1449
5230,201700658,0.0476,0.1449
5231,201700659,0.0,0.1449
5232,201700660,0.0476,0.1449
5233,201700662,0.0476,0.1449
5234,201700663,0.0476,0.1449
5235,201700665,0.0476,0.1449
5236,201700666,0.0,0.1449
5237,201700667,0.0,0.1449
5238,201700668,0.0,0.1449
5239,201700669,0.0897,0.1564
5240,201700671,0.0476,0.1449
5241,201700672,0.0,0.1449
5242,201700673,0.0476,0.1449
5243,201700674,0.0476,0.1449
5244,201700675,0.0476,0.1449
5245,201700676,0.0,0.1449
5246,201700677,0.0,0.1449
5247,201700678,0.0897,0.1449
5248,201700679,0.0,0.1449
5249,201700680,0.0,0.1449
5250,201700681,0.0476,0.1449
5251,201700682,0.0,0.1449
5252,201700683,0.0,0.1449
5253,201700684,0.0476,0.1449
5254,201700685,0.0476,0.1449
5255,201700686,0.0,0.1449
5256,201700687,0.0476,0.1449
5257,201700688,0.0,0.1449
5258,201700689,0.0,0.1449
5259,201700690,0.0,0.1449
5260,201700691,0.0,0.1449
5261,201700692,0.0476,0.1449
5262,201700693,0.0476,0.1449
5263,201700694,0.0476,0.1449
5264,201700695,0.0476,0.1449
5265,201700697,0.0,0.1449
5266,201700698,0.0476,0.1449
5267,201700700,0.0476,0.1449
5268,201700701,0.0,0.1449
5269,201700703,0.0476,0.1449
5270,201700704,0.0476,0.1449
5271,201700705,0.0,0.1449
5272,201700706,0.0,0.1449
5273,201700707,0.0476,0.1449
